coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature3,Ambiguouscells
10x10,0.0,0.0,0.0,0.0,1.781762191,18.43121692,0.0,3.685975353,0.0,0.0,1.781762191,1.781762191,0.0,0.0,0.0,3.685975353,0.0,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,14.622101731,3.685975353,0.0,0.0,3.685975353,0.0,0.0,0.0,37.535752073,0.0,0.0,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,62.73313520000001,0.0,0.0,0.0,0.0,0.0,5.467737544,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,10.812970492,1.781762191,0.0,0.0,1.781762191,0.0,0.0,44.90846309,0.0,1.781762191,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,3.563415361,7.126995139,0.0,0.0,1.781762191,0.0,7.2493907140000005,7.2493907140000005,7.126995139,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,0.0,3.563415361,0.0,1.781762191,125.58997556,0.0,0.0,0.0,0.0,1.781762191,3.685975353,3.685975353,0.0,12.71694461,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,88.28580571,0.009705217,0.090031378,0.034038489000000005,0.066589185,0.0,0.062355816,2.712678343,0.146045869,0.0,0.0,0.041429798,0.0,1.014110656,0.0,0.109059893,0.004172908,0.21516151700000002,0.0,0.007626545,0.0,1.0,1.0,[0]
11x11,0.0,0.0,0.0,1.307597182,0.0,20.392636885,0.653826704,4.339802057,0.653826704,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,4.993572535,4.576606492,0.653826704,0.653826704,1.307597182,0.653826704,1.961419965,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,18.250687433,3.685975353,0.0,0.0,3.685975353,0.653826704,0.0,0.0,26.569586952999998,0.0,0.653826704,0.653826704,0.0,0.0,0.0,0.653826704,2.615263862,0.0,0.0,0.0,0.0,0.0,0.0,37.86222031,0.0,4.576606492,0.0,0.0,0.653826704,7.60886386,1.961419965,0.0,0.0,0.653826704,0.0,0.653826704,0.0,0.0,6.95501315,2.615263862,0.653826704,0.0,1.307597182,0.653826704,0.0,34.59447378,0.653826704,0.653826704,0.0,4.576606492,0.0,0.0,0.653826704,0.0,1.307597182,0.0,9.806871811,1.307597182,0.0,2.615263862,0.0,6.301239215,4.993572535,0.0,0.653826704,11.76732754,0.0,0.0,0.0,0.0,1.307597182,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,7.192001063,1.307597182,0.653826704,59.79854082,0.0,1.961419965,0.0,0.0,0.0,3.685975353,4.339802057,0.0,14.563823335,0.0,0.0,0.0,1.961419965,0.653826704,2.615263862,1.307597182,0.0,1.307597182,0.0,2.615263862,0.0,68.05906213,0.02433335,0.036952827,0.013042114,0.049813711999999996,0.0,0.033577389,2.066188376,0.029020436,0.0,0.0,0.015273148,0.0,0.9564496330000001,0.0,0.083639931,0.0,0.202092811,0.0,0.0,0.014299006,1.0,1.0,[1]
12x12,0.0,0.0,8.205343522,5.470234187,0.0,21.166297709000002,0.0,6.421056141999999,0.0,8.205343522,0.0,2.735080789,0.0,0.0,0.0,3.685975353,0.0,5.470234187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,9.156209539999999,0.0,0.0,3.685975353,0.0,0.0,0.0,25.568292473,2.735080789,2.735080789,0.0,0.0,0.0,0.0,0.0,5.470234187,10.93988104,0.0,2.735080789,0.0,2.735080789,0.0,46.61816553,0.0,2.735080789,0.0,0.0,0.0,11.891318875,0.0,8.205343522,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,11.891318875,0.0,0.0,0.0,13.67573969,0.0,0.0,49.35031223,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,2.735080789,0.0,2.735080789,2.735080789,0.0,0.0,0.0,0.0,17.361715043,3.685975353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,102.39299650999999,0.0,0.0,0.0,0.0,0.0,3.685975353,3.685975353,2.735080789,15.577165793999999,0.0,0.0,0.0,10.93988104,0.0,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,56.83903286,0.009705217,0.01019799,0.013042114,0.066998149,0.0,0.029032284,1.861071737,0.184019895,0.091746982,0.0,0.017823093,0.0,1.652558604,0.0,0.0,0.0,0.202092811,0.0,0.0,0.0,1.0,1.0,[2]
13x13,0.0,2.084324048,0.0,0.0,0.0,18.43121692,0.0,7.854540563,0.0,0.0,2.084324048,0.0,0.0,0.0,2.084324048,3.685975353,2.084324048,0.0,0.0,2.084324048,2.084324048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,5.770299401,0.0,0.0,3.685975353,0.0,0.0,0.0,14.106866703,0.0,0.0,2.084324048,0.0,0.0,2.084324048,2.084324048,0.0,12.50516828,0.0,0.0,0.0,4.16856521,0.0,33.98633376,0.0,2.084324048,0.0,0.0,0.0,5.770299401,2.084324048,0.0,2.084324048,0.0,0.0,0.0,0.0,0.0,16.191143633,0.0,0.0,0.0,0.0,0.0,0.0,33.98633376,2.084324048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252871783,0.0,4.16856521,0.0,0.0,0.0,0.0,7.854540563,3.685975353,0.0,2.084324048,0.0,0.0,0.0,2.084324048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.084324048,0.0,0.0,109.17634584000001,0.0,0.0,0.0,0.0,0.0,5.770299401,3.685975353,0.0,9.45614632,0.0,0.0,0.0,0.0,2.084324048,0.0,0.0,4.16856521,0.0,2.084324048,0.0,0.0,54.49954131,0.009705217,0.0,0.013042114,0.055449885,0.0,0.0,1.3804826019999998,0.0,0.0,0.0,0.0,0.0,1.059996005,0.093054962,0.019073715,0.004065165,0.202092811,0.0,0.0,0.0,1.0,1.0,[3]
14x14,0.0,0.0,1.24099042,1.24099042,0.0,18.43121692,1.24099042,7.408888944999999,2.481929712,0.0,1.24099042,0.0,0.0,0.0,1.24099042,6.167905064999999,4.963895155,0.0,0.0,0.0,3.722913592,0.0,0.0,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,16.022581525,4.926965773,0.0,0.0,3.685975353,6.204767988,1.24099042,0.0,34.711776303,1.24099042,2.481929712,1.24099042,0.0,0.0,0.0,0.0,2.481929712,4.963895155,0.0,0.0,0.0,1.24099042,0.0,24.71079062,0.0,6.204767988,0.0,0.0,0.0,6.167905064999999,2.481929712,13.65210425,0.0,1.24099042,0.0,0.0,0.0,0.0,7.408888944999999,1.24099042,0.0,0.0,6.204767988,0.0,0.0,52.015258599999996,1.24099042,7.44578458,0.0,0.0,0.0,0.0,0.0,1.24099042,2.481929712,1.24099042,7.44578458,1.24099042,0.0,1.24099042,0.0,14.853437393,3.685975353,0.0,0.0,3.722913592,1.24099042,2.481929712,1.24099042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44578458,0.0,0.0,91.57688747,0.0,1.24099042,1.24099042,0.0,0.0,3.685975353,3.685975353,0.0,24.745665222,0.0,0.0,0.0,3.722913592,1.24099042,0.0,0.0,0.0,1.24099042,1.24099042,0.0,0.0,60.51176969,0.009705217,0.027519328,0.035190389,0.058882594999999996,0.0,0.024115643,2.593603419,0.0,0.000573232,0.0,0.01222929,0.0,0.45387969,0.0,0.011446929,0.018213381,0.202092811,0.041091738,0.0206022,0.013707828,1.0,1.0,[4]
15x15,0.0,1.162867924,1.162867924,2.325753065,1.781762191,0.0,0.0,4.070140566,0.0,0.0,3.526115362,2.944630115,0.581430098,0.0,0.0,0.0,4.651581567,4.070140566,0.581430098,0.0,0.581430098,1.781762191,0.0,0.0,0.0,2.325753065,1.781762191,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,8.796456596,1.162867924,0.0,0.0,0.0,1.162867924,0.0,0.581430098,47.805244450000004,0.0,4.070140566,0.0,0.0,0.0,0.0,1.781762191,1.162867924,0.0,0.581430098,1.781762191,0.0,0.0,0.0,69.11610837,0.0,0.581430098,0.0,1.162867924,0.0,5.851902757,4.070140566,0.581430098,0.0,1.781762191,0.0,1.162867924,0.0,0.0,10.034234344,2.944630115,0.0,0.0,6.433343758,0.0,0.0,48.96736286,11.04758503,30.856371901,0.581430098,1.162867924,2.944630115,0.0,0.0,0.581430098,3.526115362,4.726283285,11.778576705999999,0.0,0.581430098,8.759137047,0.581430098,12.867276565000001,5.8891684259999995,7.126995139,1.162867924,5.233041235,2.363192289,0.0,1.162867924,0.0,1.781762191,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,10.540790217,0.0,1.781762191,120.71905049,1.162867924,16.28223873,0.0,0.0,1.781762191,0.0,0.581430098,0.581430098,6.507990262,0.0,0.581430098,0.581430098,10.503412605000001,0.581430098,0.0,0.0,2.363192289,4.070140566,1.162867924,0.0,0.0,80.31110713,0.0,0.090031378,0.020996375,0.062162381,0.0,0.062355816,3.097489791,0.146045869,0.0,0.0,0.11918964600000001,0.0,0.868197114,0.0,0.16404663,0.004172908,0.273908769,0.0,0.007626545,0.0,1.0,1.0,[0]
16x16,0.0,1.162867924,1.162867924,3.633350247,0.0,1.961419965,0.653826704,4.72396727,0.653826704,0.0,2.398179875,1.816694628,1.2352568019999999,0.0,0.0,1.307597182,9.228188059,4.72396727,1.2352568019999999,1.307597182,1.2352568019999999,1.961419965,0.0,1.961419965,0.653826704,2.325753065,0.0,10.827781079000001,0.581430098,0.581430098,0.581430098,0.581430098,12.425042298000001,1.162867924,0.0,0.0,0.0,1.816694628,0.0,0.581430098,36.83907933,0.0,4.72396727,0.653826704,0.0,0.0,0.0,0.653826704,3.778131786,0.0,0.581430098,0.0,0.0,0.0,0.0,44.24519348,0.0,5.15803659,0.0,1.162867924,0.653826704,7.993029073000001,6.031560531,0.581430098,0.0,0.653826704,0.0,1.816694628,0.0,0.0,6.176277002000001,3.778131786,0.653826704,0.0,5.959178749,0.653826704,0.0,38.65337355,11.701411734,29.728436414,0.581430098,5.739474416,1.162867924,0.0,0.653826704,0.581430098,3.051950353,1.162867924,14.458453378000002,1.307597182,0.581430098,9.592638718,0.581430098,11.919125066,3.633350247,0.0,1.816694628,17.000368775,0.581430098,0.0,1.162867924,0.0,1.307597182,0.653826704,2.325753065,0.0,0.581430098,1.2352568019999999,7.773431161,14.169375919,1.307597182,0.653826704,54.92761575,1.162867924,18.243658695,0.0,0.0,0.0,0.0,1.2352568019999999,0.581430098,8.354868987,0.0,0.581430098,0.581430098,10.683070379,1.2352568019999999,2.615263862,1.307597182,0.581430098,5.377737748,1.162867924,2.615263862,0.0,60.08436354999999,0.014628133,0.036952827,0.0,0.045386908000000004,0.0,0.033577389,2.450999824,0.029020436,0.0,0.0,0.093032996,0.0,0.810536091,0.0,0.138626668,0.0,0.260840063,0.0,0.0,0.014299006,1.0,1.0,[1]
17x17,0.0,1.162867924,9.368211446,7.795987252,0.0,2.735080789,0.0,6.8052213550000005,0.0,8.205343522,1.744353171,3.897948713,0.581430098,0.0,0.0,0.0,4.651581567,9.540374753,0.581430098,0.0,0.581430098,0.0,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,6.6331021109999995,0.0,0.0,0.0,1.162867924,0.0,0.581430098,35.83778485,2.735080789,6.8052213550000005,0.0,0.0,0.0,0.0,0.0,6.6331021109999995,10.93988104,0.581430098,2.735080789,0.0,2.735080789,0.0,53.0011387,0.0,3.3165108869999997,0.0,1.162867924,0.0,12.275484087999999,4.070140566,8.78677362,0.0,2.735080789,0.0,3.897948713,0.0,2.735080789,11.112582727,1.162867924,0.0,0.0,18.327321257,0.0,0.0,53.409212000000004,11.04758503,29.07460971,0.581430098,1.162867924,3.897948713,0.0,0.0,3.3165108869999997,1.744353171,3.897948713,7.386662356,0.0,0.581430098,6.977374856,0.581430098,22.979600894,2.325753065,0.0,1.162867924,5.233041235,0.581430098,0.0,1.162867924,0.0,0.0,0.0,5.060833854,0.0,0.581430098,0.581430098,0.581430098,9.712455645,0.0,0.0,97.52207143999999,1.162867924,16.28223873,0.0,0.0,0.0,0.0,0.581430098,3.3165108869999997,9.368211446,0.0,0.581430098,0.581430098,19.661531454,0.581430098,0.0,0.0,0.581430098,4.070140566,3.897948713,0.0,0.0,48.864334279999994,0.0,0.01019799,0.0,0.062571345,0.0,0.029032284,2.245883185,0.184019895,0.091746982,0.0,0.095582941,0.0,1.506645062,0.0,0.054986737,0.0,0.260840063,0.0,0.0,0.0,1.0,1.0,[2]
18x18,0.0,3.247191972,1.162867924,2.325753065,0.0,0.0,0.0,8.238705776,0.0,0.0,3.8286772190000002,1.162867924,0.581430098,0.0,2.084324048,0.0,6.735905615,4.070140566,0.581430098,2.084324048,2.6657541460000003,0.0,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,3.247191972,0.0,0.0,0.0,1.162867924,0.0,0.581430098,24.37635908,0.0,4.070140566,2.084324048,0.0,0.0,2.084324048,2.084324048,1.162867924,12.50516828,0.581430098,0.0,0.0,4.16856521,0.0,40.36930693,0.0,2.6657541460000003,0.0,1.162867924,0.0,6.154464614,6.154464614,0.581430098,2.084324048,0.0,0.0,1.162867924,0.0,0.0,15.412407485,1.162867924,0.0,0.0,4.651581567,0.0,0.0,38.045233530000004,13.131909078,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,7.997224954,1.162867924,8.820146777,0.0,0.581430098,6.977374856,0.581430098,13.472426414000001,2.325753065,0.0,3.247191972,5.233041235,0.581430098,0.0,3.247191972,0.0,0.0,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,9.061698904,0.0,0.0,104.30542077,1.162867924,16.28223873,0.0,0.0,0.0,2.084324048,0.581430098,0.581430098,3.247191972,0.0,0.581430098,0.581430098,8.721650414,2.6657541460000003,0.0,0.0,4.749995308,4.070140566,3.247191972,0.0,0.0,46.52484273,0.0,0.0,0.0,0.051023081,0.0,0.0,1.76529405,0.0,0.0,0.0,0.077759848,0.0,0.914082463,0.093054962,0.074060452,0.004065165,0.260840063,0.0,0.0,0.0,1.0,1.0,[3]
19x19,0.0,1.162867924,2.4038583439999996,3.566743485,0.0,0.0,1.24099042,7.793054158,2.481929712,0.0,2.985343591,1.162867924,0.581430098,0.0,1.24099042,2.481929712,9.615476722,4.070140566,0.581430098,0.0,4.30434369,0.0,0.0,0.0,0.0,4.807682777,0.0,10.040672994,0.581430098,0.581430098,0.581430098,1.822420518,10.196936390000001,2.4038583439999996,0.0,0.0,0.0,7.367635912000001,1.24099042,0.581430098,44.98126868,1.24099042,6.552070278,1.24099042,0.0,0.0,0.0,0.0,3.644797636,4.963895155,0.581430098,0.0,0.0,1.24099042,0.0,31.09376379,0.0,6.786198086000001,0.0,1.162867924,0.0,6.552070278,6.552070278,14.233534348000001,0.0,1.24099042,0.0,1.162867924,0.0,0.0,6.630152797,2.4038583439999996,0.0,0.0,10.856349555000001,0.0,0.0,56.07415837,12.28857545,36.52039429,0.581430098,1.162867924,1.162867924,0.0,0.0,1.822420518,4.226282883,2.4038583439999996,12.097366146999999,1.24099042,0.581430098,8.218365276,0.581430098,20.471323244,2.325753065,0.0,1.162867924,8.955954827,1.822420518,2.481929712,2.4038583439999996,0.0,0.0,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,14.423159435999999,0.0,0.0,86.70596239999999,1.162867924,17.52322915,1.24099042,0.0,0.0,0.0,0.581430098,0.581430098,18.536710874,0.0,0.581430098,0.581430098,12.444564006,1.822420518,0.0,0.0,0.581430098,5.311130986,2.4038583439999996,0.0,0.0,52.53707111,0.0,0.027519328,0.022148275,0.054455791,0.0,0.024115643,2.978414867,0.0,0.000573232,0.0,0.08998913800000001,0.0,0.307966148,0.0,0.066433666,0.018213381,0.260840063,0.041091738,0.0206022,0.013707828,1.0,1.0,[4]
20x20,0.0,0.0,0.0,1.850624412,1.781762191,0.0,0.0,3.701213775,3.701213775,0.0,1.781762191,1.781762191,0.0,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,20.35502086,1.781762191,0.0,0.0,0.0,0.0,0.0,5.414039773,0.0,0.0,0.0,0.0,5.55179047,0.0,0.0,33.84977672,0.0,0.0,1.850624412,0.0,0.0,0.0,3.632386603,5.55179047,70.31813867,0.0,1.781762191,1.850624412,1.850624412,0.0,51.67444883,1.850624412,0.0,0.0,0.0,0.0,1.781762191,1.850624412,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,7.126995139,1.781762191,0.0,0.0,5.482975966,0.0,0.0,35.700401132,0.0,1.781762191,0.0,0.0,11.035920075,0.0,0.0,0.0,1.781762191,3.563415361,7.126995139,0.0,1.850624412,5.482975966,0.0,14.666609511,5.414039773,7.126995139,5.55179047,0.0,5.482975966,0.0,0.0,0.0,5.482975966,0.0,1.850624412,0.0,0.0,0.0,0.0,3.563415361,0.0,1.781762191,101.636575852,0.0,1.850624412,0.0,0.0,11.035920075,0.0,0.0,0.0,5.345122338,0.0,3.701213775,0.0,12.884956341,0.0,0.0,0.0,1.781762191,3.701213775,0.0,0.0,0.0,58.79983697,0.0,0.090282437,0.020996375,0.038455147999999995,0.0,0.062355816,2.199779119,0.146045869,0.0,0.0,0.123080409,0.0,0.814514018,0.0,0.18422212500000001,0.004172908,1.16728844,0.0,0.007626545,0.0,1.0,1.0,[0]
21x21,0.0,0.0,0.0,3.158221594,0.0,1.961419965,0.653826704,4.3550404789999995,4.3550404789999995,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,1.307597182,8.277820267,0.653826704,0.653826704,1.307597182,0.653826704,1.961419965,0.0,1.961419965,0.653826704,20.35502086,0.0,3.269037797,0.0,0.0,0.0,0.0,9.042625475,0.0,0.0,0.0,0.0,6.205617174,0.0,0.0,22.8836116,0.0,0.653826704,2.504451116,0.0,0.0,0.0,2.504451116,8.167054332,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,26.80353394,1.850624412,4.576606492,0.0,0.0,0.653826704,3.922888507,3.812044377,0.0,0.0,0.653826704,0.0,0.653826704,0.0,0.0,3.269037797,2.615263862,0.653826704,0.0,5.008810957,0.653826704,0.0,25.386411822,0.653826704,0.653826704,0.0,4.576606492,9.254157884,0.0,0.653826704,0.0,1.307597182,0.0,9.806871811,1.307597182,1.850624412,6.316477637,0.0,13.718458012,3.158221594,0.0,6.205617174,11.76732754,3.701213775,0.0,0.0,0.0,5.008810957,0.653826704,1.850624412,0.0,0.0,0.653826704,7.192001063,7.192001063,1.307597182,0.653826704,35.845141112,0.0,3.812044377,0.0,0.0,9.254157884,0.0,0.653826704,0.0,7.192001063,0.0,3.701213775,0.0,13.064614115,0.653826704,2.615263862,1.307597182,0.0,5.008810957,0.0,2.615263862,0.0,38.57309339,0.014628133,0.037203886,0.0,0.021679675,0.0,0.033577389,1.553289152,0.029020436,0.0,0.0,0.096923759,0.0,0.756852995,0.0,0.158802163,0.0,1.154219734,0.0,0.0,0.014299006,1.0,1.0,[1]
22x22,0.0,0.0,8.205343522,7.320858599,0.0,2.735080789,0.0,6.436294564,3.701213775,8.205343522,0.0,2.735080789,0.0,0.0,0.0,0.0,3.701213775,5.470234187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,5.470234187,0.0,0.0,0.0,5.55179047,0.0,0.0,21.88231712,2.735080789,2.735080789,1.850624412,0.0,0.0,0.0,1.850624412,11.022024657,81.25801971,0.0,2.735080789,1.850624412,4.585705201,0.0,35.55947916,1.850624412,2.735080789,0.0,0.0,0.0,8.205343522,1.850624412,8.205343522,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,8.205343522,0.0,0.0,0.0,17.376953465,0.0,0.0,40.142250272000005,0.0,0.0,0.0,0.0,11.989238673,0.0,0.0,2.735080789,0.0,2.735080789,2.735080789,0.0,1.850624412,3.701213775,0.0,24.77893384,1.850624412,0.0,5.55179047,0.0,3.701213775,0.0,0.0,0.0,3.701213775,0.0,4.585705201,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,78.439596802,0.0,1.850624412,0.0,0.0,9.254157884,0.0,0.0,2.735080789,8.205343522,0.0,3.701213775,0.0,22.04307519,0.0,0.0,0.0,0.0,3.701213775,2.735080789,0.0,0.0,27.35306412,0.0,0.010449049,0.0,0.038864112000000006,0.0,0.029032284,1.348172513,0.184019895,0.091746982,0.0,0.099473704,0.0,1.452961966,0.0,0.075162232,0.0,1.154219734,0.0,0.0,0.0,1.0,1.0,[2]
23x23,0.0,2.084324048,0.0,1.850624412,0.0,0.0,0.0,7.869778985,3.701213775,0.0,2.084324048,0.0,0.0,0.0,2.084324048,0.0,5.785537823,0.0,0.0,2.084324048,2.084324048,0.0,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,2.084324048,0.0,0.0,0.0,5.55179047,0.0,0.0,10.42089135,0.0,0.0,3.93494846,0.0,0.0,2.084324048,3.93494846,5.55179047,82.82330694999999,0.0,0.0,1.850624412,6.019189622,0.0,22.92764739,1.850624412,2.084324048,0.0,0.0,0.0,2.084324048,3.93494846,0.0,2.084324048,0.0,0.0,0.0,0.0,0.0,12.50516828,0.0,0.0,0.0,3.701213775,0.0,0.0,24.778271802,2.084324048,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,6.252871783,0.0,4.16856521,0.0,1.850624412,3.701213775,0.0,15.27175936,1.850624412,0.0,7.636114518,0.0,3.701213775,0.0,2.084324048,0.0,3.701213775,0.0,1.850624412,0.0,0.0,0.0,0.0,2.084324048,0.0,0.0,85.222946132,0.0,1.850624412,0.0,0.0,9.254157884,2.084324048,0.0,0.0,2.084324048,0.0,3.701213775,0.0,11.10319415,2.084324048,0.0,0.0,4.16856521,3.701213775,2.084324048,0.0,0.0,25.01357257,0.0,0.000251059,0.0,0.027315848,0.0,0.0,0.867583378,0.0,0.0,0.0,0.081650611,0.0,0.860399367,0.093054962,0.094235947,0.004065165,1.154219734,0.0,0.0,0.0,1.0,1.0,[3]
24x24,0.0,0.0,1.24099042,3.091614832,0.0,0.0,1.24099042,7.424127367,6.183143487,0.0,1.24099042,0.0,0.0,0.0,1.24099042,2.481929712,8.66510893,0.0,0.0,0.0,3.722913592,0.0,0.0,0.0,0.0,22.836950572,0.0,2.481929712,0.0,0.0,0.0,1.24099042,6.8145195670000005,1.24099042,0.0,0.0,0.0,11.756558458,1.24099042,0.0,31.02580095,1.24099042,2.481929712,3.091614832,0.0,0.0,0.0,1.850624412,8.033720182,75.282033825,0.0,0.0,1.850624412,3.091614832,0.0,13.65210425,1.850624412,6.204767988,0.0,0.0,0.0,2.481929712,4.332554124,13.65210425,0.0,1.24099042,0.0,0.0,0.0,0.0,3.722913592,1.24099042,0.0,0.0,9.905981763,0.0,0.0,42.807196642,1.24099042,7.44578458,0.0,0.0,9.254157884,0.0,0.0,1.24099042,2.481929712,1.24099042,7.44578458,1.24099042,1.850624412,4.9422041949999995,0.0,22.27065619,1.850624412,0.0,5.55179047,3.722913592,4.9422041949999995,2.481929712,1.24099042,0.0,3.701213775,0.0,1.850624412,0.0,0.0,0.0,0.0,7.44578458,0.0,0.0,67.623487762,0.0,3.091614832,1.24099042,0.0,9.254157884,0.0,0.0,0.0,17.37384295,0.0,3.701213775,0.0,14.826107742,1.24099042,0.0,0.0,0.0,4.9422041949999995,1.24099042,0.0,0.0,31.02580095,0.0,0.027770387,0.022148275,0.030748558,0.0,0.024115643,2.080704195,0.0,0.000573232,0.0,0.093879901,0.0,0.254283052,0.0,0.08660916099999999,0.018213381,1.154219734,0.041091738,0.0206022,0.013707828,1.0,1.0,[4]
25x25,0.0,7.505594402,1.792608143,2.502675399,1.781762191,3.688387703,4.173402585,3.6415957690000003,0.653826704,0.0,6.618455127000001,6.020912595,5.900432666,0.597533596,0.0,1.9051307780000002,14.071765198,6.629240886,1.2513603,7.749364066,2.380794442,4.938260373,0.597533596,1.961419965,0.653826704,1.792608143,1.781762191,4.464116014,1.792608143,0.0,1.195078217,0.597533596,19.121111196,4.649076036,0.0,0.0,13.81494352,6.629240886,0.0,0.0,56.73338832,0.0,1.2513603,0.653826704,1.195078217,10.36318298,2.324501334,9.606114588,5.603032927,0.597533596,0.0,1.781762191,0.0,0.0,0.0,79.67306098700001,0.597533596,8.693732704999999,0.597533596,0.597533596,4.239150404,10.353726734,7.208025927,1.195078217,0.0,4.228197038,6.908060806,0.653826704,1.726967738,0.0,10.993566532,6.123993791,0.653826704,0.0,6.077128438000001,9.288788568,0.0,64.956740487,11.410920964,3.6306671120000003,0.0,6.901107826,4.106263525,0.0,0.653826704,4.051531415,6.608935254,5.8879166949999995,16.933866950000002,1.307597182,0.0,9.177454105,0.0,16.337029743000002,6.066090760000001,22.998282365,3.043985179,17.545879018,2.379295787,0.0,0.0,0.0,5.479517848,1.848904921,3.5195758809999997,0.0,0.0,0.653826704,7.192001063,13.145574899,4.229643137,9.343649701,135.573076283,2.9220459549999998,20.418031073,0.0,0.0,1.781762191,0.0,5.966118142,0.0,17.317551453,0.0,0.0,0.597533596,8.523610208000001,0.653826704,7.993197557,3.100205325,3.5087299290000002,6.685530877000001,1.792608143,2.615263862,2.987769065,100.82692817899999,0.08426162300000001,0.216443479,0.048331176,0.10145462799999999,0.0,0.131723888,3.753068271,0.175066305,0.0,0.0,0.23538666399999997,0.0,1.645483353,0.0,0.275717084,0.046841289,0.634226843,0.0,0.027362893,0.08541129,2.0,2.0,"[0, 1]"
