coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Excitatory
10x10,0.0,0.0,0.0,6.721825801,0.0,18.43121692,10.6439411,4.80628847,0.0,0.560163093,7.281900338,0.560163093,0.0,0.0,0.0,4.246138446,11.76438809,0.560163093,0.0,0.0,1.120313117,0.560163093,0.560163093,0.560163093,8.962308815,2.240634118,0.560163093,0.560163093,0.0,1.120313117,1.120313117,0.560163093,20.580727619,5.366439484,1.120313117,0.0,3.685975353,0.0,0.0,0.560163093,3.685975353,0.560163093,17.92343619,0.560163093,0.0,0.0,0.0,0.560163093,2.240634118,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,14.00375625,0.0,0.560163093,3.921075182,14.329916453,3.360938881,0.0,0.0,0.0,0.0,0.0,0.560163093,0.0,4.80628847,0.0,0.560163093,0.0,3.921075182,0.0,0.0,11.618849463,6.721825801,0.560163093,0.0,0.560163093,0.0,0.0,0.0,0.0,19.04472027,0.560163093,1.120313117,3.921075182,0.0,11.76438809,0.0,14.329916453,4.80628847,0.0,1.120313117,0.0,1.120313117,0.0,0.0,0.560163093,0.560163093,0.560163093,0.560163093,0.0,1.120313117,0.0,0.0,16.24249068,0.0,0.0,26.924337237,0.0,8.962308815,2.240634118,0.560163093,0.560163093,4.246138446,3.685975353,0.0,7.371822272,0.0,0.0,0.0,13.44441641,0.0,1.120313117,0.0,0.0,3.921075182,0.0,0.560163093,0.0,29.48596874,0.012617384,0.036487336,0.013042114,0.066401401,0.0,0.0,0.512899224,0.01280025,0.0,0.0,0.078633737,0.0,0.240043728,0.0,0.050427299,0.0,0.49801820500000005,0.0,0.0,0.0,1.0,1.0
11x11,0.0,0.516421733,2.582036443,9.811849706,0.0,18.947638653000002,3.614875615,20.212669173,0.0,0.0,1.549235748,0.0,0.0,1.032825032,0.516421733,19.178988303,5.68051587,0.516421733,0.516421733,0.0,1.032825032,0.0,0.516421733,0.0,0.0,0.0,0.516421733,2.582036443,0.516421733,0.0,0.0,0.0,16.73920224,6.268011796,0.516421733,0.0,3.685975353,1.549235748,0.0,0.0,4.2023970859999995,0.516421733,0.0,0.0,0.0,0.0,0.0,7.229813622,4.131330645,4.131330645,2.065631854,0.516421733,0.516421733,0.0,0.0,12.091511402,1.032825032,9.294375367,0.0,0.0,1.032825032,9.882950451,1.032825032,20.65708495,0.0,1.549235748,0.0,0.516421733,1.549235748,0.0,4.2023970859999995,0.516421733,0.0,0.0,6.713296038,0.0,0.0,12.091511402,0.0,1.032825032,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,9.294375367,1.032825032,0.0,1.032825032,5.68051587,0.516421733,26.924155003,5.751607206999999,0.516421733,2.582036443,0.0,1.549235748,0.0,11.36232054,0.0,1.549235748,0.0,0.0,0.0,0.0,0.0,0.0,5.164104604,0.0,0.516421733,25.80402412,0.0,10.32921973,0.0,0.0,0.516421733,4.2023970859999995,4.718800385,0.0,7.888244005000001,0.516421733,1.032825032,0.0,6.713296038,0.0,0.0,0.516421733,2.065631854,3.614875615,0.0,0.0,0.0,29.48596874,0.009705217,0.0,0.013042114,0.042373246999999996,0.016352126,0.0,0.629965652,0.0,0.0,0.0,0.063623686,0.0,0.240043728,0.0,0.011299983,0.0,0.550807228,0.0,0.0,0.0,1.0,1.0
12x12,0.0,0.0,0.0,0.0,0.0,18.43121692,0.0,8.965691306,0.0,0.0,10.55846068,0.0,0.0,0.0,0.0,14.244436033,5.279715953,0.0,5.279715953,0.0,0.0,0.0,0.0,0.0,0.0,5.279715953,0.0,10.55846068,0.0,0.0,0.0,0.0,21.61714705,3.685975353,0.0,0.0,3.685975353,0.0,0.0,0.0,3.685975353,0.0,15.83836813,0.0,0.0,0.0,5.279715953,10.55846068,5.279715953,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,31.6813509,0.0,0.0,0.0,3.685975353,15.83836813,31.6813509,5.279715953,0.0,0.0,0.0,0.0,0.0,3.685975353,0.0,5.279715953,0.0,10.55846068,0.0,0.0,11.05868637,5.279715953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55846068,0.0,0.0,0.0,15.83836813,0.0,30.082785493,3.685975353,0.0,5.279715953,0.0,0.0,0.0,15.83836813,0.0,0.0,0.0,0.0,0.0,0.0,5.279715953,0.0,10.55846068,0.0,0.0,25.80402412,0.0,42.24142525,0.0,0.0,0.0,3.685975353,3.685975353,0.0,7.371822272,0.0,0.0,0.0,21.12075776,0.0,0.0,5.279715953,5.279715953,0.0,0.0,0.0,0.0,29.48596874,0.009705217,0.04859794,0.013042114,0.034172535,0.002580838,0.0,0.534637822,0.061778678,0.0,0.0,0.062620035,0.298613759,0.240043728,0.0,0.045796057,0.0,0.439780297,0.0,0.002601846,0.0,1.0,1.0
13x13,0.0,0.0,0.0,0.879273544,0.879273544,20.189824975,5.27581308,3.685975353,0.0,0.0,8.792870241,3.517207078,0.0,0.879273544,0.0,8.961788432999999,7.913740775,0.879273544,1.758608055,0.879273544,0.879273544,0.879273544,0.879273544,0.0,0.879273544,14.94777134,0.879273544,8.792870241,1.758608055,0.0,0.879273544,0.0,16.33449945,4.565248897,0.0,0.0,5.444583408,0.0,0.0,0.0,4.565248897,0.879273544,0.0,0.879273544,1.758608055,0.0,0.0,0.879273544,0.0,0.0,8.792870241,0.0,0.879273544,27.25530502,0.879273544,11.937959914,8.792870241,2.63789366,0.0,0.879273544,0.879273544,4.565248897,3.517207078,0.879273544,0.0,2.63789366,0.0,0.0,0.0,0.879273544,3.685975353,0.879273544,1.758608055,0.0,0.0,0.0,0.879273544,20.732017913,0.0,0.879273544,0.0,0.879273544,0.879273544,1.758608055,0.879273544,0.0,1.758608055,1.758608055,0.0,4.396472894,0.879273544,9.673331543,0.0,20.391141233,3.685975353,0.879273544,4.396472894,0.0,0.879273544,0.0,4.396472894,1.758608055,5.27581308,0.0,0.879273544,0.0,0.0,0.879273544,0.0,4.396472894,0.0,1.758608055,25.80402412,1.758608055,7.913740775,0.0,0.0,0.0,3.685975353,6.3238690129999995,0.879273544,7.371822272,0.0,9.673331543,0.0,9.673331543,0.0,0.0,0.879273544,2.63789366,0.879273544,0.0,3.517207078,0.0,29.48596874,0.009705217,0.010181708,0.013042114,0.081141962,0.0,0.0,0.512899224,0.008975219,0.0,0.0,0.062713016,0.0,0.93391343,0.0,0.150238765,0.0,0.46156911200000006,0.0,0.0,0.049909825,1.0,1.0
14x14,0.360786525,0.0,0.721591065,31.3891835,1.443149259,18.792003445000002,2.886332908,11.62335075,0.360786525,0.360786525,1.443149259,1.803948289,0.0,1.082380077,12.98942937,14.149020423,28.14070135,1.443149259,2.16475431,0.360786525,0.360786525,0.721591065,0.360786525,0.0,0.721591065,0.0,0.0,0.0,0.721591065,0.0,0.360786525,2.525494163,18.635184554,5.129124612,0.0,0.0,4.046761878,9.380063253,0.0,0.0,4.046761878,0.0,0.721591065,0.0,0.360786525,0.0,0.360786525,3.968668243,2.886332908,22.36684082,8.298223906,0.721591065,0.0,0.721591065,0.360786525,12.141066447,1.443149259,5.772671325,0.0,0.0,0.721591065,8.376207698,2.886332908,6.494281465,3.968668243,0.0,0.721591065,1.082380077,0.0,0.0,3.685975353,2.16475431,0.0,0.721591065,0.721591065,0.0,0.0,13.945019278,9.020744753,0.360786525,0.0,2.16475431,0.360786525,0.0,0.360786525,0.0,0.360786525,9.020744753,0.360786525,0.721591065,1.443149259,8.298223906,0.721591065,11.62335075,18.117186013,0.0,1.803948289,0.0,1.443149259,0.360786525,5.051039668,0.0,0.360786525,0.0,1.803948289,1.082380077,0.360786525,0.0,3.968668243,7.576498184,0.360786525,0.0,25.80402412,0.721591065,5.411800485,0.0,0.0,0.0,4.046761878,5.129124612,0.360786525,7.732608797,0.721591065,0.0,1.443149259,7.215802676,0.0,8.298223906,1.082380077,2.886332908,1.803948289,0.360786525,0.721591065,0.0,30.568348817,0.009705217,0.000728573,0.013042114,0.034172535,0.078810091,0.0,0.514610102,0.0,0.0,0.0,0.043852174,0.0,0.240043728,0.0,0.0,0.149637708,0.315956381,0.743130894,0.0,0.0,1.0,1.0
15x15,0.0,1.162867924,1.162867924,9.047578865999998,0.0,0.0,10.6439411,5.190453683,0.0,0.560163093,9.026253509,1.7230310169999998,0.581430098,0.0,0.0,0.560163093,16.415969657,4.630303659,0.581430098,0.0,1.701743215,0.560163093,0.560163093,0.560163093,8.962308815,4.566387183,0.560163093,8.118906375,0.581430098,1.701743215,1.701743215,1.1415931910000001,14.755082484,2.843332055,1.120313117,0.0,0.0,1.162867924,0.0,1.1415931910000001,13.95546773,0.560163093,21.993576756,0.560163093,0.0,0.0,0.0,0.560163093,3.403502042,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,14.585186348,0.0,1.7230310169999998,3.921075182,14.714081665999998,7.431079447,0.581430098,0.0,0.0,0.0,1.162867924,0.560163093,0.0,4.027552322,1.162867924,0.560163093,0.0,8.572656749,0.0,0.0,15.677749233,17.769410831000002,29.634772803,0.581430098,1.7230310169999998,1.162867924,0.0,0.0,0.581430098,20.789073441,1.7230310169999998,5.771894684,3.921075182,0.581430098,18.741762946,0.581430098,19.947802304,3.446066182,0.0,2.2831810409999997,5.233041235,1.701743215,0.0,1.162867924,0.560163093,0.560163093,0.560163093,2.8859161579999997,0.0,1.701743215,0.581430098,0.581430098,23.219865536,0.0,0.0,22.053412166999998,1.162867924,25.244547545,2.240634118,0.560163093,0.560163093,0.560163093,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,22.166066824,0.581430098,1.120313117,0.0,0.581430098,7.991215748,1.162867924,0.560163093,0.0,21.51127016,0.002912167,0.036487336,0.0,0.061974597000000006,0.0,0.0,0.897710672,0.01280025,0.0,0.0,0.156393585,0.0,0.094130186,0.0,0.105414036,0.0,0.556765457,0.0,0.0,0.0,1.0,1.0
16x16,0.0,1.679289657,3.7449043669999997,12.137602771000001,0.0,0.516421733,3.614875615,20.596834385999998,0.0,0.0,3.2935889190000003,1.162867924,0.581430098,1.032825032,0.516421733,15.49301295,10.332097437,4.586562299000001,1.097851831,0.0,1.61425513,0.0,0.516421733,0.0,0.0,2.325753065,0.516421733,10.140779725,1.097851831,0.581430098,0.581430098,0.581430098,10.913557104999999,3.7449043669999997,0.516421733,0.0,0.0,2.712103672,0.0,0.581430098,14.471889463,0.516421733,4.070140566,0.0,0.0,0.0,0.0,7.229813622,5.294198569000001,4.131330645,2.6470619519999996,0.516421733,0.516421733,0.0,0.0,18.474484572,1.032825032,9.875805465000001,0.0,1.162867924,1.032825032,10.267115664,5.102965598,21.238515048,0.0,1.549235748,0.0,1.679289657,1.549235748,0.0,3.4236609380000003,1.679289657,0.0,0.0,11.364877605,0.0,0.0,16.150411172000002,11.04758503,30.107434742000002,0.581430098,1.162867924,2.712103672,0.0,0.516421733,1.097851831,2.777178203,10.457243291000001,5.684406599,0.0,1.61425513,12.657890726,1.097851831,32.542040854,4.391384919,0.516421733,3.7449043669999997,5.233041235,2.1306658460000003,0.0,12.525188464000001,0.0,1.549235748,0.0,2.325753065,0.0,0.581430098,0.581430098,0.581430098,12.14147946,0.0,0.516421733,20.93309905,1.162867924,26.61145846,0.0,0.0,0.516421733,0.516421733,1.61425513,0.581430098,1.679289657,0.516421733,1.61425513,0.581430098,15.434946452000002,0.581430098,0.0,0.516421733,2.6470619519999996,7.685016181,1.162867924,0.0,0.0,21.51127016,0.0,0.0,0.0,0.037946443,0.016352126,0.0,1.0147770999999999,0.0,0.0,0.0,0.141383534,0.0,0.094130186,0.0,0.06628672,0.0,0.60955448,0.0,0.0,0.0,1.0,1.0
17x17,0.0,1.162867924,1.162867924,2.325753065,0.0,0.0,0.0,9.349856519,0.0,0.0,12.302813851,1.162867924,0.581430098,0.0,0.0,10.55846068,9.931297520000001,4.070140566,5.861146051,0.0,0.581430098,0.0,0.0,0.0,0.0,7.605469018,0.0,18.117203961999998,0.581430098,0.581430098,0.581430098,0.581430098,15.791501915,1.162867924,0.0,0.0,0.0,1.162867924,0.0,0.581430098,13.95546773,0.0,19.908508696,0.0,0.0,0.0,5.279715953,10.55846068,6.442583877000001,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,32.262780998000004,0.0,1.162867924,0.0,4.070140566,19.908508696,32.262780998000004,5.279715953,0.0,0.0,1.162867924,0.0,0.0,2.907239205,1.162867924,5.279715953,0.0,15.210042247,0.0,0.0,15.11758614,16.327300983,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,0.581430098,1.744353171,11.721328604,4.651581567,0.0,0.581430098,22.815742986,0.581430098,35.700671344,2.325753065,0.0,6.442583877000001,5.233041235,0.581430098,0.0,17.001236054,0.0,0.0,0.0,2.325753065,0.0,0.581430098,5.861146051,0.581430098,17.535835536,0.0,0.0,20.93309905,1.162867924,58.523663979999995,0.0,0.0,0.0,0.0,0.581430098,0.581430098,1.162867924,0.0,0.581430098,0.581430098,29.842408174,0.581430098,0.0,5.279715953,5.861146051,4.070140566,1.162867924,0.0,0.0,21.51127016,0.0,0.04859794,0.0,0.029745731,0.002580838,0.0,0.91944927,0.061778678,0.0,0.0,0.140379883,0.298613759,0.094130186,0.0,0.10078279400000001,0.0,0.498527549,0.0,0.002601846,0.0,1.0,1.0
18x18,0.0,1.162867924,1.162867924,3.205026609,0.879273544,1.758608055,5.27581308,4.070140566,0.0,0.0,10.537223412,4.680075002000001,0.581430098,0.879273544,0.0,5.27581308,12.565322342,4.94941411,2.340038153,0.879273544,1.460703642,0.879273544,0.879273544,0.0,0.879273544,17.273524405,0.879273544,16.351613522999997,2.340038153,0.581430098,1.460703642,0.581430098,10.508854315,2.042141468,0.0,0.0,1.758608055,1.162867924,0.0,0.581430098,14.834741274,0.879273544,4.070140566,0.879273544,1.758608055,0.0,0.0,0.879273544,1.162867924,0.0,9.374300339,0.0,0.879273544,27.25530502,0.879273544,18.320933084,8.792870241,3.219323758,0.0,2.042141468,0.879273544,4.94941411,7.587347644,1.460703642,0.0,2.63789366,0.0,1.162867924,0.0,0.879273544,2.907239205,2.042141468,1.758608055,0.0,4.651581567,0.0,0.879273544,24.790917683,11.04758503,29.953883254,0.581430098,2.042141468,2.042141468,1.758608055,0.879273544,0.581430098,3.502961226,2.9214759790000002,4.651581567,4.396472894,1.460703642,16.650706399,0.581430098,26.009027084,2.325753065,0.879273544,5.559340818000001,5.233041235,1.460703642,0.0,5.559340818000001,1.758608055,5.27581308,0.0,3.205026609,0.0,0.581430098,1.460703642,0.581430098,11.37384775,0.0,1.758608055,20.93309905,2.9214759790000002,24.195979505,0.0,0.0,0.0,0.0,3.219323758,1.460703642,1.162867924,0.0,10.254761641,0.581430098,18.394981957,0.581430098,0.0,0.879273544,3.219323758,4.94941411,1.162867924,3.517207078,0.0,21.51127016,0.0,0.010181708,0.0,0.076715158,0.0,0.0,0.897710672,0.008975219,0.0,0.0,0.140472864,0.0,0.787999888,0.0,0.205225502,0.0,0.520316364,0.0,0.0,0.049909825,1.0,1.0
19x19,0.360786525,1.162867924,1.884458989,33.714936565,1.443149259,0.360786525,2.886332908,12.007515963,0.360786525,0.360786525,3.18750243,2.966816213,0.581430098,1.082380077,12.98942937,10.46304507,32.792282917,5.513289825,2.7461844080000004,0.360786525,0.942216623,0.721591065,0.360786525,0.0,0.721591065,2.325753065,0.0,7.558743282,1.303021163,0.581430098,0.942216623,3.1069242609999996,12.809539419,2.6060171829999996,0.0,0.0,0.360786525,10.542931177,0.0,0.581430098,14.316254255,0.0,4.791731631,0.0,0.360786525,0.0,0.360786525,3.968668243,4.049200832,22.36684082,8.879654004,0.721591065,0.0,0.721591065,0.360786525,18.524039617,1.443149259,6.354101423,0.0,1.162867924,0.721591065,8.760372911000001,6.956473474,7.0757115630000005,3.968668243,0.0,0.721591065,2.245248001,0.0,0.0,2.907239205,3.327622234,0.0,0.721591065,5.373172632,0.0,0.0,18.003919048,20.068329783000003,29.435396235000002,0.581430098,3.327622234,1.523654449,0.0,0.360786525,0.581430098,2.105139696,10.183612677000001,5.012368092,0.721591065,2.024579357,15.275598762000001,1.303021163,17.241236601,16.756963725,0.0,2.966816213,5.233041235,2.024579357,0.360786525,6.213907592,0.0,0.360786525,0.0,4.129701354,1.082380077,0.942216623,0.581430098,4.550098341,14.55387304,0.360786525,0.0,20.93309905,1.884458989,21.694039215,0.0,0.0,0.0,0.360786525,2.024579357,0.942216623,1.523654449,0.721591065,0.581430098,2.024579357,15.937453090000002,0.581430098,8.298223906,1.082380077,3.467763006,5.874088855,1.523654449,0.721591065,0.0,22.593650237,0.0,0.000728573,0.0,0.029745731,0.078810091,0.0,0.89942155,0.0,0.0,0.0,0.12161202200000001,0.0,0.094130186,0.0,0.054986737,0.149637708,0.374703633,0.743130894,0.0,0.0,1.0,1.0
20x20,0.0,0.0,0.0,8.572450213,0.0,0.0,10.6439411,4.821526892,3.701213775,0.560163093,7.281900338,0.560163093,0.0,0.0,0.0,0.560163093,15.465601865,0.560163093,0.0,0.0,1.120313117,0.560163093,0.560163093,0.560163093,8.962308815,22.595654978,0.560163093,0.560163093,0.0,1.120313117,1.120313117,0.560163093,11.372665661000001,1.680464131,1.120313117,0.0,0.0,5.55179047,0.0,0.560163093,0.0,0.560163093,17.92343619,2.410787505,0.0,0.0,0.0,2.410787505,7.792424588,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,14.00375625,0.0,0.560163093,3.921075182,10.6439411,5.211563293,0.0,0.0,0.0,0.0,0.0,0.560163093,0.0,1.120313117,0.0,0.560163093,0.0,7.622288957,0.0,0.0,2.410787505,6.721825801,0.560163093,0.0,0.560163093,9.254157884,0.0,0.0,0.0,19.04472027,0.560163093,1.120313117,3.921075182,1.850624412,15.465601865,0.0,21.74713525,2.970937529,0.0,6.6721035870000005,0.0,4.821526892,0.0,0.0,0.560163093,4.261376868,0.560163093,2.410787505,0.0,1.120313117,0.0,0.0,16.24249068,0.0,0.0,2.970937529,0.0,10.812933227,2.240634118,0.560163093,9.814320977,0.560163093,0.0,0.0,0.0,0.0,3.701213775,0.0,24.547610560000003,0.0,1.120313117,0.0,0.0,7.622288957,0.0,0.560163093,0.0,0.0,0.002912167,0.036738395,0.0,0.038267364,0.0,0.0,0.0,0.01280025,0.0,0.0,0.160284348,0.0,0.04044709,0.0,0.125589531,0.0,1.450145128,0.0,0.0,0.0,1.0,1.0
21x21,0.0,0.516421733,2.582036443,11.662474118,0.0,0.516421733,3.614875615,20.227907594999998,3.701213775,0.0,1.549235748,0.0,0.0,1.032825032,0.516421733,15.49301295,9.381729645,0.516421733,0.516421733,0.0,1.032825032,0.0,0.516421733,0.0,0.0,20.35502086,0.516421733,2.582036443,0.516421733,0.0,0.0,0.0,7.531140282,2.582036443,0.516421733,0.0,0.0,7.101026218,0.0,0.0,0.516421733,0.516421733,0.0,1.850624412,0.0,0.0,0.0,9.080438034,9.683121115,74.449469315,2.065631854,0.516421733,2.3670461449999998,1.850624412,0.0,1.032825032,2.883449444,9.294375367,0.0,0.0,1.032825032,6.196975098,2.883449444,20.65708495,0.0,1.549235748,0.0,0.516421733,1.549235748,0.0,0.516421733,0.516421733,0.0,0.0,10.414509813,0.0,0.0,2.883449444,0.0,1.032825032,0.0,0.0,10.803393631999999,0.0,0.516421733,0.516421733,1.032825032,9.294375367,1.032825032,0.0,2.883449444,9.381729645,0.516421733,34.3413738,3.9162562659999995,0.516421733,8.133826913,0.0,5.250449523,0.0,11.36232054,0.0,5.250449523,0.0,1.850624412,0.0,0.0,0.0,0.0,5.164104604,0.0,0.516421733,1.850624412,0.0,12.179844142,0.0,0.0,9.770579617,0.516421733,1.032825032,0.0,0.516421733,0.516421733,4.734038807,0.0,17.816490188,0.0,0.0,0.516421733,2.065631854,7.31608939,0.0,0.0,0.0,0.0,0.0,0.000251059,0.0,0.01423921,0.016352126,0.0,0.117066428,0.0,0.0,0.0,0.145274297,0.0,0.04044709,0.0,0.086462215,0.0,1.502934151,0.0,0.0,0.0,1.0,1.0
22x22,0.0,0.0,0.0,1.850624412,0.0,0.0,0.0,8.980929728,3.701213775,0.0,10.55846068,0.0,0.0,0.0,0.0,10.55846068,8.980929728,0.0,5.279715953,0.0,0.0,0.0,0.0,0.0,0.0,25.634736813,0.0,10.55846068,0.0,0.0,0.0,0.0,12.409085092,0.0,0.0,0.0,0.0,5.55179047,0.0,0.0,0.0,0.0,15.83836813,1.850624412,0.0,0.0,5.279715953,12.409085092,10.831506423,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,31.6813509,0.0,0.0,0.0,0.0,17.688992541999998,31.6813509,5.279715953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279715953,0.0,14.259674454999999,0.0,0.0,1.850624412,5.279715953,0.0,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,10.55846068,0.0,0.0,1.850624412,19.539581905,0.0,37.50000429,1.850624412,0.0,10.831506423,0.0,3.701213775,0.0,15.83836813,0.0,3.701213775,0.0,1.850624412,0.0,0.0,5.279715953,0.0,10.55846068,0.0,0.0,1.850624412,0.0,44.092049662,0.0,0.0,9.254157884,0.0,0.0,0.0,0.0,0.0,3.701213775,0.0,32.22395191,0.0,0.0,5.279715953,5.279715953,3.701213775,0.0,0.0,0.0,0.0,0.0,0.048848999,0.0,0.006038498,0.002580838,0.0,0.021738598,0.061778678,0.0,0.0,0.144270646,0.298613759,0.04044709,0.0,0.120958289,0.0,1.39190722,0.0,0.002601846,0.0,1.0,1.0
23x23,0.0,0.0,0.0,2.729897956,0.879273544,1.758608055,5.27581308,3.701213775,3.701213775,0.0,8.792870241,3.517207078,0.0,0.879273544,0.0,5.27581308,11.61495455,0.879273544,1.758608055,0.879273544,0.879273544,0.879273544,0.879273544,0.0,0.879273544,35.3027922,0.879273544,8.792870241,1.758608055,0.0,0.879273544,0.0,7.126437492,0.879273544,0.0,0.0,1.758608055,5.55179047,0.0,0.0,0.879273544,0.879273544,0.0,2.729897956,1.758608055,0.0,0.0,2.729897956,5.55179047,70.31813867,8.792870241,0.0,2.729897956,29.105929432,0.879273544,0.879273544,10.643494653,2.63789366,0.0,0.879273544,0.879273544,0.879273544,5.36783149,0.879273544,0.0,2.63789366,0.0,0.0,0.0,0.879273544,0.0,0.879273544,1.758608055,0.0,3.701213775,0.0,0.879273544,11.523955955,0.0,0.879273544,0.0,0.879273544,10.133431428,1.758608055,0.879273544,0.0,1.758608055,1.758608055,0.0,4.396472894,2.729897956,13.374545318,0.0,27.80836003,1.850624412,0.879273544,9.948263364,0.0,4.5804873189999995,0.0,4.396472894,1.758608055,8.977026855,0.0,2.729897956,0.0,0.0,0.879273544,0.0,4.396472894,0.0,1.758608055,1.850624412,1.758608055,9.764365187,0.0,0.0,9.254157884,0.0,2.63789366,0.879273544,0.0,0.0,13.374545318,0.0,20.776525693,0.0,0.0,0.879273544,2.63789366,4.5804873189999995,0.0,3.517207078,0.0,0.0,0.0,0.010432766999999999,0.0,0.053007925,0.0,0.0,0.0,0.008975219,0.0,0.0,0.144363627,0.0,0.734316792,0.0,0.225400997,0.0,1.413696035,0.0,0.0,0.049909825,1.0,1.0
24x24,0.360786525,0.0,0.721591065,33.239807912,1.443149259,0.360786525,2.886332908,11.638589172,4.0620003,0.360786525,1.443149259,1.803948289,0.0,1.082380077,12.98942937,10.46304507,31.841915125,1.443149259,2.16475431,0.360786525,0.360786525,0.721591065,0.360786525,0.0,0.721591065,20.35502086,0.0,0.0,0.721591065,0.0,0.360786525,2.525494163,9.427122596,1.443149259,0.0,0.0,0.360786525,14.931853723,0.0,0.0,0.360786525,0.0,0.721591065,1.850624412,0.360786525,0.0,0.360786525,5.819292655,8.438123378,92.68497948999999,8.298223906,0.721591065,1.850624412,2.572215477,0.360786525,1.082380077,3.293773671,5.772671325,0.0,0.0,0.721591065,4.690232345,4.73695732,6.494281465,3.968668243,0.0,0.721591065,1.082380077,0.0,0.0,0.0,2.16475431,0.0,0.721591065,4.4228048399999995,0.0,0.0,4.73695732,9.020744753,0.360786525,0.0,2.16475431,9.614944409,0.0,0.360786525,0.0,0.360786525,9.020744753,0.360786525,0.721591065,3.293773671,11.999437681,0.721591065,19.040569547,16.281835072,0.0,7.355738759,0.0,5.1443630339999995,0.360786525,5.051039668,0.0,4.0620003,0.0,3.654572701,1.082380077,0.360786525,0.0,3.968668243,7.576498184,0.360786525,0.0,1.850624412,0.721591065,7.262424897,0.0,0.0,9.254157884,0.360786525,1.443149259,0.360786525,0.360786525,0.721591065,3.701213775,1.443149259,18.318996826,0.0,8.298223906,1.082380077,2.886332908,5.505162064,0.360786525,0.721591065,0.0,1.082380077,0.0,0.000979632,0.0,0.006038498,0.078810091,0.0,0.001710878,0.0,0.0,0.0,0.125502785,0.0,0.04044709,0.0,0.075162232,0.149637708,1.268083304,0.743130894,0.0,0.0,1.0,1.0
