"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Microglia" "ODMature1" "Pericytes" "Ambiguous" "Inhibitory" "Astrocyte" "Endothelial1" "Endothelial2" "ODImmature1" "ODMature2" "Excitatory" "ODImmature2" "ODMature4" "Endothelial3" "ODMature3" "Ependymal"
"1175x1175" 0.393317205 3.782445174 0.393317205 62.318747623 3.782445174 0.393317205 22.773112446 133.119527733 0.393317205 3.782445174 5.748983749 0.393317205 0 0.393317205 0 0 1.17991721 5.151030031 1.966538575 0 5.937630036 1.966538575 2.378858463 3.782445174 0 24.024255736 1.57323826 0 0 5.151030031 11.34809608 0 6.947914622 0.786610985 0 0.786610985 1.966538575 17.230321481 0.393317205 3.782445174 0 0.786610985 4.757712826 0 0.393317205 0 42.16037113 0.393317205 0 0 0 1.57323826 6.686170251 0 43.017080991 0 0.786610985 0 44.960519545 0 2.378858463 5.355683434 25.93759313 0 2.772175668 3.782445174 15.8453819 11.312306804 28.25827812 2.378858463 6.554620842 0.393317205 0 0 0.393317205 0 2.378858463 0 0 0 0 0.786610985 9.72007521 1.17991721 0.393317205 0.393317205 0 5.525342521 6.928929232 0 0 0 0.393317205 0.393317205 1.17991721 4.757712826 34.548107566 0 69.44111623 1.17991721 0 13.895805792 0 0 0 42.285696455 3.782445174 3.782445174 0 4.569056159 0 0.393317205 0.786610985 0.393317205 23.204297696 0 0.393317205 0.786610985 3.165469448 0.393317205 0.786610985 0.393317205 0 2.378858463 5.918588212 0 6.554620842 0 6.161303637 0 15.619574557 2.35985086 0 1.57323826 2.772175668 6.554620842 1.17991721 1.17991721 0 0 0 0.032920745 0 0 NA 0.018684974 0.01260391 0 0.041089937 0.057113679 0.093187311 0.12698305 0.231303177 0.096397408 0.022456161 0.04228383 0 0 0 0 0.054904637 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1175x1225" 0 0 3.80240754 3.092724563 0 1.804852321 6.185443558 4.542772302 0.547568923 0 2.190288806 4.735471422 0.902435757 0 0 0 0.547568923 1.804852321 1.095173536 0.902435757 0.547568923 7.797495245 1.804852321 2.737919981 3.254802927 3.640355738 4.735471422 0 1.804852321 9.856754065 4.928161138 0.547568923 5.475748893 3.447565314 0 0 1.095173536 48.658305415 2.707234004 0 0 0.902435757 11.661606386 0.902435757 0.547568923 0 2.707234004 1.804852321 0.547568923 0 9.308607401 0.547568923 3.092724563 0.547568923 6.50963204 0 1.997609293 0.547568923 8.568462003 0.547568923 21.304618433 6.733013459 26.965096251 0 1.095173536 3.285485204 7.635395142 3.285485204 14.33797641 0 2.190288806 0 1.804852321 0.547568923 0 0 2.900025857 1.095173536 0 4.704845277 0 0 4.380591237 1.45000468 1.997609293 0.902435757 5.059578964 6.185443558 1.804852321 1.095173536 0.902435757 1.45000468 1.642712993 0.547568923 0 0.547568923 16.528005205 0.547568923 13.304564131 14.113177024 50.5347294 3.092724563 0 0.547568923 1.804852321 5.090337525 0 0.902435757 1.095173536 3.640355738 0 0.547568923 0 0.547568923 9.633113735 0 2.190288806 7.057171497 0.902435757 18.974600967 0 0 0 12.755735471 9.602433733 8.669357457 5.962027427 0 0 0 13.14164725 0 0 0 1.45000468 6.540269669 17.14679779 1.642712993 0 0.547568923 0.836580632 0.050457979 0 0 NA 0.032060128 0.052024854 0 0.245234823 0 0 0 1.081517181 0.410430643 0 0.006818298 0 0 0 0.041748779 0.213400026 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
"1175x1275" 10.736796427 8.501801141 25.853799265 6.557965886 0.695977163 37.0129689 7.802890691 10.604914889 1.445062698 0 0 0 0.695977163 0 0 0 0 1.391993527 2.930972449 11.72330681 5.203831592 3.626949612 4.322965976 0.695977163 10.457838784 5.861988723 12.705169298 0 0 14.65669171 0.695977163 7.949936877 0.695977163 1.391993527 0 0.695977163 2.601886305 34.817057231 12.635023882 0.695977163 0 4.282176243 2.930972449 0 4.046949003 0 11.626971092 7.119094392 1.391993527 0 22.436721368 2.930972449 1.391993527 4.871918242 27.019399366 0 5.43894253 0 8.369914979 0.695977163 2.601886305 0 5.714875495 3.297863468 0 1.391993527 37.071822426 10.877917354 55.060795796 0.695977163 0 12.376142136 0.695977163 0 0 2.930972449 6.557965886 0 0 50.03669818 15.071987773 0 18.573497021 2.141039861 10.881043887 0 0 3.626949612 5.07201231 0 0 5.861988723 6.64889429 0.695977163 0 2.930972449 13.115300337 0 24.470664578 0.695977163 1.445062698 3.993879832 4.228965744 3.297863468 2.783903046 9.489072896 0 1.391993527 170.308693532 6.228835917 0 0 25.95684823 14.804592169 11.72330681 0 2.930972449 14.57341275 0 4.322965976 0 1.445062698 0 82.0335575 9.579866739 4.97813087 16.273738297 0 0 0 2.930972449 2.087948154 2.930972449 0.695977163 4.175949138 0.695977163 11.799743657 0.695977163 2.141039861 11.849839694 0 0.004148167 0.279000598 0.002050364 NA 0.065476733 0 0 0.047085958 0.069866471 0 0 0.029430426 1.789376468 0 0.019851174 0 0 0.1778727 0.096670093 0.013062522 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0
"1175x1325" 0 1.063858888 6.71422272 8.632240621 1.734505228 7.42502302 11.345721235 38.213008766 3.071083406 0 2.619464088 0.601290031 0.601290031 0.531933806 1.133223837 1.023671428 0 0.531933806 2.659653771 3.071083406 1.023671428 13.350342144 2.579337573 2.335817532 0 2.047403767 0.531933806 0.601290031 1.063858888 14.82563211 26.230060792 0.601290031 3.683325199 5.93882602 0 3.220754119 0.601290031 22.944689287 6.823741629 1.023671428 1.133223837 1.023671428 17.702867176 0 0.601290031 0.531933806 26.423910147 3.191601624 0 1.023671428 0 0.531933806 18.435876554 3.220754119 43.00008771 6.251653897 2.619464088 0.601290031 8.493644509 0 1.734505228 11.747135858 22.327632597 0 0.531933806 7.956941431 6.730018648 10.044567613 103.55786106 2.579337573 3.603017212 0 2.156895265 0 0.601290031 1.624961459 2.798364082 5.319314938 1.555605234 11.600189515 1.202571422 0 12.770807286 6.365924544 5.417844474 0 2.758176656 8.840451342 1.555605234 1.023671428 1.133223837 2.197082691 3.538386323 0.531933806 18.467340858 3.111262655 19.249019892 0 50.229359484 13.288225753 0.601290031 26.004842795 1.023671428 0 0.531933806 9.881376862 0 3.82203551 1.133223837 5.134187877 0 0 1.133223837 1.59579266 12.281721202 0 1.023671428 0 1.133223837 31.390616316 0 1.624961459 6.182288948 1.133223837 9.130418238 1.202571422 5.377710549 0.601290031 0.531933806 1.734505228 34.823013454 1.023671428 0.531933806 1.202571422 3.249975189 2.729025391 3.781908995 1.803883726 0 3.111262655 0 0.212661852 0 0 NA 0.75057209 0.045710452 0 0.211096586 0.713037654 0.150254698 0.086996135 0.562626218 0.463686746 0.062657335 0.078641188 0 0.340602423 0 0.022664342 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0
"1175x1375" 0.518797942 0 0 8.819514143 0.518797942 0 3.112822815 2.075176166 0 0.518797942 3.631588853 0 0.518797942 0 0.518797942 0 0 2.594015949 0 18.6788629 0.518797942 6.744439654 0 0 0 0.518797942 0.518797942 0 0 1.556407011 11.41366439 2.075176166 0.518797942 1.556407011 0 1.037605011 0 18.6788629 0.518797942 0 0.518797942 0 0 0.518797942 0.518797942 0.518797942 0.518797942 2.594015949 0.518797942 0 0 0 11.41366439 1.556407011 26.97692638 1.556407011 1.556407011 0 1.556407011 0 8.300793455 0 2.075176166 0 0 3.631588853 2.594015949 2.075176166 20.23244462 2.075176166 1.556407011 0 0 0 1.037605011 0.518797942 0 0.518797942 0 0 1.037605011 0 2.594015949 3.112822815 0.518797942 1.556407011 1.037605011 6.225534849 1.556407011 0 0 2.075176166 0.518797942 0.518797942 2.594015949 2.075176166 8.300793455 0 11.93302151 5.706717293 7.263233023 1.556407011 0 1.037605011 1.556407011 2.594015949 0 1.556407011 0 0 0.518797942 0 0 0 5.706717293 0 0.518797942 2.075176166 0 1.556407011 0 0.518797942 5.706717293 0 9.33951101 0.518797942 0.518797942 0.518797942 0 0 4.150388623 1.037605011 0.518797942 0.518797942 0.518797942 0.518797942 2.594015949 0.518797942 0 0.518797942 0 0.060957531 0 0 NA 0.156500966 0.039187705 0 0.210991236 0 0.050896632 0 0.274676561 0.604501029 0 0.02400246 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1175x1425" 1.640340881 17.94959795 0 31.786904179 1.102567756 4.616003727 19.886238817 32.221075986 0 0 20.07397483 10.718957514 3.53341793 1.726919204 1.640340881 1.640340881 1.102567756 4.888648267 21.795100941 15.589312615 6.362931488 21.021341561 5.346983068 6.276297565 3.53341793 11.430101366 2.829513558 1.893077049 0 29.256396598 12.666121173 2.20516211 13.236353437 10.094606066 0.624351448 1.87309509 1.102567756 47.191809459 11.238477281 0 1.640340881 0 4.244388714 0 1.893077049 1.640340881 53.174336279 1.102567756 0 0 8.973784952 2.517428497 9.358517969 10.673925547 127.060735709 0 2.264692329 0 38.702088755 0 2.351311665 63.349710423 40.522004838 1.640340881 0 0.624351448 26.93266259 16.259089717 69.157336752 28.410583553 4.469854439 0 2.517428497 0 0 1.726919204 1.640340881 8.540927253 0 13.198181988 0 3.367260085 22.682832627 11.523862326 15.794966052 2.742908637 5.32699139 5.32699139 2.497437804 13.624166659 0 5.346983068 14.593053484 0 0 4.244388714 49.242624438 0 66.255233402 10.899458759 0 37.124944953 1.640340881 6.283378306 2.351311665 19.627760569 1.893077049 7.757814966 2.264692329 8.508604712 2.20516211 2.517428497 0.624351448 2.264692329 23.292995619 2.20516211 2.351311665 2.351311665 2.517428497 39.086604437 1.893077049 2.517428497 1.726919204 6.137392176 13.80854292 3.28065276 1.102567756 0.624351448 0 0 71.910684653 1.893077049 4.920931 3.619996253 9.670784138 26.431072888 9.557006276 3.905004208 0 10.866862001 0.11393282 0.267991572 0 0.01045738 NA 0.017693185 0.00967755 0 0.636355953 0.599906503 0.0829381 0 0.444471062 3.271359144 0.001322442 0.127705953 0 0 0 0 1.569556258 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0
"1175x1475" 1.331846723 0 3.650717706 45.427157157 3.097878484 1.950331154 18.393697336 24.781339611 0.665942471 0 9.725114806 8.211585983 5.616491771 0.642177132 1.010758902 0 1.147535843 1.010758902 2.584218101 1.974023855 8.922446499 32.302874743 2.318878505 2.560490981 0.642177132 19.977382257 5.143109857 2.937336204 0.665942471 5.511739132 31.697650561 1.308119603 22.980648187 3.202702532 0 0.642177132 2.455689865 42.088713458 5.327359859 0 0.505358711 0.505358711 23.665439276 0 2.399907221 0 32.850632736 1.974023855 1.51611218 0.505358711 0.665942471 0.665942471 21.346381885 5.224170693 36.610902846 1.950331154 7.832133711 1.789747394 22.770460719 1.652936034 0.505358711 11.734366008 51.97571924 5.000640915 0.642177132 3.25015305 16.659607519 14.957434699 67.216923625 15.706037486 3.789162535 0 0 0.642177132 0.665942471 2.399907221 1.51611218 11.423265931 0 12.551111677 1.171301182 1.789747394 25.418739084 13.151246989 10.44662267 2.568699664 0.505358711 4.685182727 5.119394224 3.353328644 0.642177132 6.13176816 1.89454851 0.665942471 1.010758902 4.340381085 65.510511053 0.642177132 63.602042936 11.676988321 1.171301182 27.988965155 2.639958804 9.672609928 2.584218101 21.1564776 0.665942471 10.843243764 5.32746862 9.647240304 2.399907221 1.284388683 4.399361685 1.308119603 22.916713882 5.514881688 1.171301182 6.290774537 0.505358711 52.017993488 1.010758902 3.145317515 0 3.684307391 11.897233697 1.147535843 1.308119603 0.505358711 7.117216014 4.262543264 57.759326112 3.192816922 3.17894868 5.79516728 1.676701373 11.734366008 1.171301182 5.327359859 1.147535843 1.331846723 0.503632625 0.227442794 0 0.051785066 NA 0 0.000794637 0 0.34370583 0.066661368 0.002040627 0.019312382 0.343093493 1.866385259 0 0.163541758 0 0 0 0 1.279242088 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0
"1175x1525" 0 0 15.083318118 27.116840414 5.111306518 23.346482683 4.301026802 2.556886442 0.358407279 1.527144062 3.677647806 2.150503744 0.358407279 0 0 0 0 0.716840699 0.716840699 21.528343074 0.716840699 6.186538974 1.075247981 4.752954388 1.075247981 45.876040452 4.487905633 1.075247981 0 3.273727141 17.441336657 0.358407279 1.433660538 1.792093773 0 0.716840699 0.358407279 20.63464785 18.3241322 1.075247981 0 4.487905633 12.73682984 0 0 0 8.33712547 0.358407279 0 0.358407279 5.472049224 5.517691042 15.836267458 7.622533935 67.355015422 0 0 1.527144062 22.113997401 1.885551341 4.442437783 15.7455897 23.003786162 3.054245095 2.915293721 8.072076272 23.829267646 3.632134423 97.10348032 4.707390186 5.517691042 2.915293721 0.358407279 1.527144062 0 6.108533264 1.885551341 3.225810326 0.716840699 50.24783264 0 0.716840699 9.553783151 0.716840699 4.752954388 0 0.358407279 5.876124277 0.358407279 0 0 1.075247981 3.632134423 0 0.716840699 1.075247981 9.725154847 0.358407279 31.126329242 7.09038005 0.716840699 6.09316398 2.243984761 9.866596333 3.319237835 5.42420547 0 4.707390186 17.896091618 5.065778432 0.358407279 0.358407279 1.792093773 3.632134423 17.002616632 0.358407279 3.771085794 0.358407279 0 27.36188517 0 0 5.830482644 3.225810326 6.141048898 10.053537284 8.710996763 0.358407279 0.716840699 0 35.349519863 2.243984761 0.358407279 1.433660538 1.075247981 1.792093773 5.298328759 0.716840699 0 9.520894208 0 0.083276386 0 0 NA 0.002096349 0.001200874 0 0.153838254 0.080035755 0 0.00243495 0.74392447 0.593215033 0 0 0 0.279234018 0 0.0010178 0.325956594 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
"1175x1575" 2.402997329 4.633995495 5.992731149 106.75634035 0 19.140635774 28.640755706 37.857667626 0.908402602 0.908402602 4.781731778 2.151044853 1.908792015 0.908402602 0 0 1.32259989 0.414197288 1.736797497 24.043064368 0.414197288 14.189364048 0.828394895 1.908792015 0 17.994668104 2.722678062 0.828394895 0 37.33179943 19.089865204 4.870701515 12.934391699 3.950715149 0 0.414197288 2.950325417 22.670244218 3.64563958 6.365296242 4.870701515 0.414197288 48.865771341 0.908402602 6.77949353 0 37.09694977 2.630711913 1.908792015 0 6.169769917 5.459931489 17.555400448 19.860891979 139.15854134 1.494594727 8.235224539 0.828394895 44.70294721 0.414197288 6.51850292 3.473632824 68.637312246 0.414197288 0.414197288 11.423938032 18.05360136 6.288342945 148.490592656 11.248447305 1.908792015 10.156564648 4.231880735 0 2.630711913 5.430835369 0 0.414197288 1.642280942 17.155046716 2.9649309 0.828394895 39.165274522 1.736797497 11.263014559 0 8.264322531 31.325679141 0.813886047 2.855794173 0.414197288 1.656806958 3.151401685 1.32259989 2.485218414 1.228083335 48.630816805 1.494594727 67.1536711 9.49026966 0.908402602 29.927337971 0.414197288 10.624104426 1.722288649 44.415091121 0 18.41441378 22.51941285 3.698726825 0 0 58.14254378 0 37.819978483 0 7.726495688 8.589914067 1.816825866 0.414197288 0 0 28.535030929 10.85698726 19.797334059 3.231392224 9.809847635 1.228083335 0.813886047 0 37.463988947 0.414197288 29.77151553 3.349999487 0.908402602 5.607538668 6.501401172 1.908792015 0.813886047 0.828394895 0 0.532339769 0.029575027 0 NA 0.085646077 0.229773833 0 1.112628838 0.596959092 0.222620315 0 2.520552864 2.198505286 0.032799444 0.016394251 0 0 0.025248163 0.03942715 0.085010647 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"1175x1625" 0.924952423 0 8.920534219 47.563759099 6.619762863 15.70418138 29.337394961 38.830707427 2.879955901 3.260097743 17.146767445 4.399253609 0.738561268 0 1.4350058 0 2.511592174 0.722503052 2.537650694 18.706615785 22.580804713 41.588787223 3.294852586 5.126128761 3.952207286 20.103654016 3.234095226 5.391527876 0 8.309298576 4.788138667 2.359958223 23.271374009 17.920325464 0.738561268 2.199639902 1.4350058 31.536222153 10.930717854 0 0 0 30.104735951 1.4350058 2.875619427 1.647455475 65.989838874 4.674654335 0.924952423 0.738561268 0.738561268 3.124592325 16.86754513 9.036146874 111.556081433 0.738561268 9.036136395 6.751397347 48.019662115 1.4350058 2.521536475 11.05980954 52.503516879 5.599606758 1.46106432 12.402730751 37.987034526 27.916177323 202.981412364 6.988157046 0.722503052 1.799089426 0 0.924952423 0 0 2.89607012 2.369902524 0.738561268 24.919939639 1.46106432 0 21.077231596 2.521536475 16.319365978 10.768374892 1.799089426 36.147847935 7.348381291 10.041456833 2.774765699 7.489958615 5.126128761 0 4.431377639 12.452648415 82.663762007 0 136.58427231 39.608753214 0.924952423 61.782993226 2.157508852 10.819571323 0 42.257050396 1.46106432 8.653433497 0.722503052 3.956542275 1.46106432 2.879955901 1.663513691 0 23.829363841 0 7.020313339 3.098519491 7.570722994 71.730130092 1.076586374 4.389309308 0.738561268 4.367050851 45.973234195 1.647455475 9.550547083 0 20.924917823 0.738561268 54.263425256 5.615720977 11.15711226 8.615618722 2.386016743 8.758827862 2.875619427 1.4350058 3.375724797 0 0.079006175 1.086751374 0.065191846 0 NA 0.918187317 0.24275722 0 1.201118284 0.370316686 0.234530523 0.132399277 3.763016627 1.838241738 0.034010622 0.140510158 0 0.310569329 0 0.061850973 0.060703495 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0
"1175x1675" 0 0.593345654 7.867884675 12.090312601 0.593345654 1.186704003 13.556340482 18.370633241 9.804581445 0.593345654 21.99527506 1.72684216 1.186704003 0.593345654 0 0.907260436 3.541398847 0.593345654 0.593345654 8.567562366 5.8803151 17.518028567 7.867884675 2.96670588 3.453690158 20.640505874 2.093964439 1.72684216 0 16.890139513 13.939306542 1.186704003 5.007519369 4.640394161 0 1.72684216 1.72684216 29.415934898 7.327656474 0 0 0 26.453759322 0 0.907260436 0 18.776832441 0 0 0 0 1.814556687 3.629030049 3.820806599 75.803313419 2.320187814 3.506875472 1.186704003 16.857001478 0.593345654 1.186704003 2.407902341 18.824637008 2.96670588 0 5.180590927 7.641663618 11.49692914 60.366015146 3.22744825 0.907260436 0 2.634102596 0 0 0.907260436 0 8.722071242 3.00126069 10.815992578 0.907260436 1.780033312 11.236193147 0 12.265628894 0 6.420396038 14.636743149 0 2.320187814 0 5.041961834 3.453690158 0 4.640394161 4.69354804 33.691420583 0.593345654 56.3564228 7.641663618 0 12.1271105 0 1.814556687 0.593345654 20.132622996 0 1.72684216 0 4.15347294 3.560054151 1.72684216 0.593345654 0 22.051614917 0 2.320187814 0 1.50060609 7.434053915 0.593345654 0.593345654 31.47424018 1.72684216 24.653539667 0.593345654 0.907260436 0.593345654 3.453690158 1.72684216 34.0411214 1.780033312 1.186704003 1.50060609 3.453690158 5.095190793 1.50060609 0 0 0 0 0.156228089 0.153931423 0 NA 0.518330825 0.100443107 0.006787929 0.398645342 0.089380764 0.001793063 0.122475224 1.835622657 0.423095165 0 0.046533175 0 0.368232808 0 0.003449186 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1225x25" 0.788710268 0 14.083863072 12.83680981 0 25.973755219 3.829345776 0.731569789 0 0.731569789 2.25185539 3.657898279 0.788710268 0.731569789 0 0 0 0.731569789 1.463145122 0 0 30.050875628 2.25185539 0 2.926358945 0.788710268 14.699936459 0 0.731569789 0 0 0 9.796348867 0.731569789 0 0 0 12.105290978 15.431557089 0 0 0 0 0 0 0 0 2.983483228 0 0 0 3.040593643 2.926358945 1.520280057 0 0 2.30901831 0 4.732314372 0.731569789 0 4.389518909 9.739098386 0.788710268 0 3.829345776 5.121107405 5.178229177 0 0.731569789 0.731569789 0 0.731569789 2.926358945 0 0 0 0 0.731569789 12.62071795 0.788710268 0.788710268 9.350448386 34.35196541 13.16772114 0 1.520280057 0.731569789 5.2353468 0 0 2.19477296 0.788710268 0.788710268 0 0 13.625598558 0 16.322615633 0.731569789 0 1.520280057 0.788710268 0.731569789 6.252656874 0 0.731569789 0.788710268 0 5.909817673 0 0 0.731569789 0 11.430983238 0.731569789 0 2.19477296 0 35.46778562 0 0 0 0.788710268 1.463145122 3.772221481 10.13901457 4.446608547 0 0 20.152563515 0.788710268 0 1.577448521 1.463145122 1.463145122 1.520280057 3.040593643 0 7.830170737 0 0.021127095 0.004735159 0 NA 0.020553555 0 0.161884612 0 0.071877098 0.025184426 0 0.212924031 0 0.015401732 0 0 0.014795657 0.011362392 0.011037679 0.007194162 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
"1225x75" 4.552006936 1.018459315 2.705526235 25.966485259 0.613949717 0.613949717 14.361005229 4.337957925 2.273707139 0 15.183031327 6.798388343 0.613949717 0 0 0 5.356465101 2.091576518 4.552006936 3.069771255 54.540324128 40.322921164 3.264888583 1.227922092 0 8.862680566 6.639035402 0 1.227922092 0.613949717 4.492777629 1.018459315 5.119662807 9.321839689 0.613949717 1.018459315 0 54.43045369 0 0 0 2.036966491 2.036966491 0 0 8.817783796 5.779929028 1.045785047 0.613949717 14.901409766 0 0 38.649851903 0 1.659734764 18.419897995 0.613949717 1.632409032 3.878874396 0.613949717 28.355401321 6.584354147 33.738542807 0 0.613949717 0 9.904008634 19.762367814 11.873202241 0 5.597791983 0 2.036966491 0 0 3.683817879 5.72078437 10.017121158 0 9.321839689 1.227922092 1.632409032 19.113317575 20.085084081 58.148221976 4.911667509 14.092348435 0 4.552006936 1.018459315 1.227922092 6.402312304 3.292166454 2.86036722 2.246381407 1.632409032 39.765532327 0 22.622891917 1.045785047 57.51941824 10.240780107 2.455811138 0.613949717 3.751373438 21.773585576 3.137423721 1.632409032 0 9.25428413 0 0.613949717 0 11.455140115 16.006349324 0 0 33.696360801 0 76.55910558 1.659734764 0.613949717 2.036966491 3.906152267 13.605216322 5.842973657 29.00600189 2.273707139 0.613949717 2.455811138 67.96228451 1.018459315 0 1.227922092 2.091576518 11.136361083 11.226708973 0 2.036966491 11.091559115 0.171670307 0.012596955 0 0.076866367 NA 0.039469892 0.02425402 0.675967649 0.109930838 0.045335477 0.103703446 0.025408705 0 1.489253665 0.06530755 1.439607528 0.011702912 0.002720745 0.59556859 0.008382964 0.071291089 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0
"1225x125" 0 0.741566251 25.186226871 27.19299272 0.933882129 28.827274512 5.685545469 0.741566251 0.466932059 0 8.612768482 1.483190282 2.268012134 0 0 0 0.933882129 0.466932059 3.158661448 5.261882194 12.029163043 52.436631312 1.950122341 0.466932059 7.086322599 2.691711378 3.052938372 1.993377942 1.400766929 0.466932059 4.751736617 0.741566251 12.826661256 0.933882129 0.466932059 0.741566251 0.466932059 15.609281183 29.804855438 0 0 2.268012134 2.96634055 0 0 0 0 8.248248046 0.466932059 4.669307324 0 0 17.522973329 5.618966694 3.519870431 2.801543812 0.466932059 0.933882129 21.755618861 0 1.526445883 6.042578055 11.343629016 0 0.466932059 11.920450631 9.711424143 6.894086643 3.350931774 0 1.20849831 0.466932059 1.20849831 0.466932059 0.741566251 2.268012134 0.466932059 0 0 48.634116933 0 0 16.264285831 39.523044872 27.936049684 1.993377942 2.417072411 0.466932059 7.871144451 0 0.741566251 0.741566251 1.20849831 0.466932059 0.933882129 1.867741492 19.198342483 0 15.656290539 0.466932059 1.483190282 7.55336262 3.794504623 1.20849831 9.264576314 2.14233318 7.278592018 0.933882129 0.466932059 10.111810957 0 0 0 2.334648021 15.545977397 0.933882129 0.741566251 4.877377657 0.466932059 75.957161433 0 0 0 0.933882129 7.887020414 7.781363246 1.400766929 4.410403094 0 4.579432142 43.277406663 0.741566251 0 0.466932059 2.609307743 2.609307743 5.046364201 1.993377942 0.933882129 9.157808008 0.0500084 0 0.013665814 0.022108029 NA 0.035820317 0 0.572460503 0 0.053441056 0.022282673 0 0.299002539 0.143881405 0.011800291 0.474531399 0 0.017354476 0.229581199 0.010527135 0.022584487 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0
"1225x175" 9.734226639 2.164900056 3.062965553 4.682768965 0 3.062965553 0 3.062965553 0 0 1.443261772 0 0 0 0 0 0 0 0 2.341334847 0 2.886601375 3.062965553 0 0.721630706 0 5.404399671 0 0 0 1.443261772 0 0 0 0 0.721630706 0 4.506234903 0.721630706 0 0 2.341334847 0.721630706 0.721630706 0 10.8249687 0 5.949520845 0 0 46.841631827 0 3.784596619 2.164900056 0.721630706 0 0 0 0.721630706 0 21.824638347 0 4.329911526 0 0 2.886601375 45.576881851 4.329911526 4.329911526 0 0 10.087363274 0 0 0 7.216370223 14.592342425 0 0.721630706 16.935336565 0 5.051457674 38.56655207 0 0.721630706 0.721630706 0 0 0 0 0 0.721630706 1.443261772 3.608185998 0 3.062965553 3.062965553 0.721630706 7.216370223 5.949520845 2.341334847 0.721630706 3.062965553 1.443261772 0 1.443261772 0.721630706 0 72.50532552 3.608185998 0 0 0.721630706 8.467429535 3.608185998 3.784596619 0 67.2775414 0.721630706 0 0 0 0 12.973918566 7.024167763 0 5.949520845 0 0.721630706 0 3.608185998 0.721630706 0 0 0 0 1.443261772 0.721630706 0 16.59948664 0 0.042169546 0.014484046 0 NA 0.038768915 0.057340259 0.767584661 0.065266637 0.045079035 0.032129046 0 0 0.769311198 0.041162807 0.080379006 0 0 0.020706208 0 0.01407956 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
