"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial3" "Astrocyte" "ODMature2" "Ambiguous" "Inhibitory" "ODImmature1" "Microglia" "Excitatory" "Endothelial2" "Endothelial1" "Pericytes" "ODMature4" "ODMature1" "ODImmature2" "Ependymal" "ODMature3"
"675x875" 0 0 1.445569447 13.999991788 1.498809493 7.387595998 29.30693343 61.752100706 0.722780709 0.722780709 12.343068322 0.776028784 0 0 0 0 0.722780709 8.039824518 3.667196948 25.051948308 2.221598231 21.157956495 8.270057402 2.221598231 12.05870166 23.046654693 0.722780709 0.776028784 0 0 0 0.722780709 7.653656118 2.168399966 0.776028784 2.168399966 0.722780709 106.420227985 2.274835534 0 4.019841446 0.722780709 3.104119522 0 0 0 18.496910218 0.722780709 1.445569447 0 0 0 12.043718918 2.997624272 82.64597578 0.722780709 0.776028784 0.722780709 13.838230785 0 32.934920004 7.387595998 21.931067816 1.445569447 0.776028784 0.722780709 10.73788033 6.664839809 19.784062389 0 0.722780709 0 0 0 0 0 0.722780709 0 0 19.870700692 4.019841446 0 5.219219372 3.104119522 8.270057402 0.722780709 5.112817385 22.4263415 11.320962729 2.94442875 0.776028784 0 4.742622155 0.722780709 0.722780709 0.722780709 18.710163212 0.722780709 26.927142 16.166290328 179.037292066 13.945436312 0 2.221598231 0 1.445569447 0.722780709 7.49403373 0 2.274835534 2.274835534 0 1.552054825 0 5.835573574 0 2.168399966 7.740296237 0 4.79587023 0 0 0.722780709 0 5.325683815 24.841645029 16.803257909 0 1.552054825 0.722780709 25.26626952 0 11.990433585 4.019841446 2.274835534 5.165974187 30.309101316 0 0 0 0 0.032497479 0 0.008317721 NA 0.279160588 0.00709615 0 0.071322036 0.242267147 0.130382465 0 0.289900525 0.446432862 0.046435388 0.036546074 0.008999846 0.0129824 0.00192144 0.040569363 0.009502229 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0
"675x925" 0 1.860076233 12.231669569 28.961230818 2.542742313 9.479996116 9.130396544 27.019175536 0 0 15.443616 3.62589902 3.628716542 1.793137594 0 0 1.898602088 1.663160005 3.303591739 0 0 31.343037545 9.645811984 6.622814235 3.198137206 24.658580258 8.401934445 1.962723205 2.709510402 2.345870126 11.451697027 0.916372808 18.875534641 1.962723205 0 7.887283023 0 50.064704701 9.828713477 0 0.852251691 0 31.382566211 0.916372808 1.832761426 31.856058357 12.581625384 3.262242934 0.746787197 1.832761426 23.59234824 7.150929146 33.904698264 12.095406289 104.696194369 2.092715707 1.898602088 1.046350397 30.360778298 3.731363514 34.359713464 32.518759824 30.042535789 2.556804542 2.634207461 4.455450916 34.608042029 6.765040998 23.182161534 5.231749679 1.663160005 12.371721377 0 4.821203333 1.599038888 19.082280199 9.05348139 0 2.515411696 21.725272218 0.852251691 2.345870126 101.928806571 4.055416396 16.221570485 2.879111823 6.05734537 29.9840388 4.480876295 1.990053822 0 7.767744289 1.768624499 5.465390885 1.832761426 13.816739738 24.229300757 8.522697749 44.337187774 27.778150424 1.046350397 10.008210314 2.933770661 5.736343858 1.690490622 6.548144107 0 5.0081712 15.306181867 8.786770434 0.916372808 1.832761426 2.839502904 10.271408701 22.203403151 6.507824917 0 83.567019901 0.852251691 30.892192986 0.746787197 6.08400137 0.746787197 41.497858268 4.952738194 1.046350397 17.048202544 0 12.193598303 2.645389285 33.274929896 1.599038888 10.547817968 1.599038888 6.375011222 7.161426006 4.44135979 8.730573177 0 43.497737468 0.171938384 0.049226863 0.085263315 0 NA 0.054201547 0.041645394 0.845954092 0.282452284 0.038535034 0.207113314 2.278794039 0.820315387 1.517653884 0.033441279 0.131103568 0 0.017653194 0.049854508 0.037785606 0.026353699 0 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0
"675x975" 0 0.718145741 0 2.154423504 0.718145741 0 2.872576449 7.181444714 0 0.718145741 3.590711493 0.718145741 0 0 0 0 0.718145741 0.718145741 1.436295707 0.718145741 2.154423504 10.77334851 1.436295707 7.899590013 1.436295707 0.718145741 1.436295707 0 0 0 2.154423504 0 2.154423504 2.154423504 0 1.436295707 0 12.92515378 1.436295707 0 0.718145741 0 0.718145741 0 0 0 2.154423504 0.718145741 0 8.617672845 0 0.718145741 7.181444714 4.308844442 12.92515378 0 0.718145741 0 0 1.436295707 0.718145741 2.154423504 1.436295707 0 0 2.872576449 0 2.154423504 27.28785388 1.436295707 0 0 0 0 0 1.436295707 6.463284548 2.872576449 0.718145741 1.436295707 0 0.718145741 2.154423504 10.77334851 10.77334851 0 0 0 1.436295707 0 0.718145741 0.718145741 2.872576449 0 0 0 7.899590013 0 15.08051672 2.154423504 0 2.872576449 0.718145741 2.872576449 0 0 0.718145741 1.436295707 0 2.154423504 0.718145741 0 0.718145741 0 8.617672845 0 0 0.718145741 0.718145741 16.51862434 0 0 0 0 3.590711493 0 0.718145741 0.718145741 0 0.718145741 17.95396176 0.718145741 0 0.718145741 0 9.334750585 0 0 0 2.154423504 0 0.253729948 0 0 NA 0.036391876 0.010757797 0 0.152017297 0.028146497 0.107097831 0 0.00255129 0.241389307 0.017893872 0.024882317 0.004115336 0 0 0.01477416 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"675x1025" 0.617968268 0 2.471922322 17.799195019 2.637433269 7.355074014 6.73703253 3.873373206 0 0.617968268 13.157077477 3.481662894 0 0 0 0 0.617968268 0 0 10.50535438 2.019465001 28.394693857 0.617968268 2.863648777 1.62770884 4.265150151 10.519622063 0.617968268 1.009740572 0 24.068878273 1.009740572 12.991528468 7.294237411 0 3.089874673 0 19.788447663 5.561754836 0.617968268 0 0 27.19031963 0 0.617968268 1.853908205 24.30933656 1.235939252 0 0 1.62770884 2.245679824 2.019465001 1.235939252 65.21819483 0.617968268 0 0 12.11595748 0.617968268 1.235939252 16.382830928 25.304861343 1.235939252 0 0 3.707821631 4.099615245 106.030940111 0 0.617968268 0 1.235939252 0 0.617968268 0.617968268 0 13.77504643 0.617968268 10.384161274 1.009740572 0 11.454644674 4.038949431 8.364812546 1.009740572 1.853908205 6.345328116 2.245679824 0 0 0.617968268 11.137593047 1.853908205 10.354111116 13.44394363 12.464366759 0 41.08332329 18.236784982 1.235939252 30.278263204 0.617968268 7.882188794 0 11.454644674 0.617968268 3.089874673 0 5.048671516 2.019465001 0 10.323821401 1.62770884 24.582090097 1.009740572 2.245679824 4.943742688 0 14.13561248 0.617968268 10.354111116 5.727286632 8.891929366 9.148172832 0 2.471922322 0 0.617968268 1.62770884 15.628959856 18.010542484 0.617968268 3.255404253 0 1.235939252 2.245679824 0.617968268 0 0 0.074751352 0.021251618 0.048969836 0 NA 0.366187299 0.009169927 0 0.14220222 0.026828703 0.054618896 0.042862377 2.676574968 0.243400392 0.001194027 0.00280964 0 1.100632111 0.03284464 0.020196029 0.317977593 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"675x1075" 0 1.192249602 4.571013937 24.843233441 1.192249602 4.231624879 21.557922245 145.588762492 0 0.923534588 4.231624879 0 4.033553378 0 4.957067197 0 0 0 0 6.75745809 0 20.107014683 0.923534588 0 4.571013937 3.37872082 0 1.192249602 0 11.106403711 21.954077471 1.84708216 9.269410275 1.84708216 0 13.514981899 0.923534588 33.354684713 6.75745809 1.84708216 0 5.494548525 21.580357818 2.186471218 2.11578419 0 16.505140151 3.37872082 1.192249602 0 0 9.340082445 9.772766344 3.576779611 15.968362302 1.192249602 3.37872082 2.186471218 78.30962654 0 1.192249602 14.074972792 18.680264931 1.192249602 2.384542719 2.186471218 12.040058511 10.041439073 32.871485979 0 2.186471218 0 0.923534588 0 0 0 0 0 2.186471218 15.419668493 1.192249602 0.923534588 17.534243754 4.617718846 0.923534588 0.923534588 1.84708216 2.384542719 3.039331762 26.630117471 1.192249602 2.384542719 2.770595979 2.186471218 0 1.84708216 18.237313047 0.923534588 54.38319909 3.694182824 1.192249602 14.145681715 0 9.867523846 3.308077307 4.231624879 1.192249602 7.153611227 0 2.770595979 0 0 4.302255408 0 18.061979663 0 0.923534588 3.37872082 0 62.00899596 0 0 6.75745809 3.37872082 6.75745809 2.384542719 0 0 2.11578419 0 29.294190109 3.694182824 21.196017785 2.11578419 2.770595979 8.87322957 1.192249602 1.192249602 2.186471218 3.37872082 0 0.054076397 0 0 NA 0.027395058 0.029301333 0 0.144168503 0.114082093 0.200991026 0 0.039927349 1.37168217 0.069670783 0.15314889 0.142861046 0 0 0.031737799 0.004612783 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0
"675x1125" 0.878365055 0.878365055 5.173019202 43.099794731 1.756703134 5.515038298 14.552742009 9.921378534 1.965401341 1.087036286 11.277778725 16.141655156 0.885601869 0 0 0 1.771213589 3.743826112 0 9.240001022 0 20.507709543 10.821612518 2.300215098 2.300215098 8.210890902 4.614953009 0 0 3.185816967 25.478259464 2.300215098 8.002255003 12.593266851 0 0 0 20.968565196 3.743826112 0.885601869 0 2.642305003 5.486102334 0 0.885601869 4.891691523 46.712151001 7.90512459 0 0.885601869 0.543511964 2.307478888 10.377693267 11.94023449 49.412166906 0 0.878365055 0 10.763374465 1.087036286 5.978627219 6.252732116 8.686483381 0 0.885601869 17.992787107 12.825893036 13.430071288 49.37781456 5.575844157 0.878365055 0.543511964 0 0.878365055 0 1.63057083 3.185816967 7.955998637 2.649578644 10.345896448 0.878365055 0.543511964 30.123219007 4.14668493 8.426846404 0.885601869 11.37293819 12.000897695 1.965401341 0 0.885601869 0.878365055 2.85100321 1.087036286 0.878365055 1.087036286 18.110458802 0 37.25888695 10.324131818 0.885601869 19.591724724 0 4.942578012 1.771213589 13.682417982 0 4.816400581 0.543511964 3.401784419 0 0 2.635046745 0 16.472714621 0.543511964 1.763966924 29.280794784 1.429113833 21.88449128 0 1.421877019 0 2.84373942 10.392120179 2.656789826 3.059697447 0 1.756703134 0.543511964 21.074526553 2.174095578 10.108297091 10.285879324 5.500529246 5.702012301 1.429113833 0.878365055 0.543511964 1.972638155 0.547283674 0.409363759 0 0 NA 0.081971331 0.025304392 0.151484245 0.372947311 0.038618371 0.036283249 0 1.77273758 1.96011728 0.313802246 0.226113395 0.001789972 0.017643118 0 0 0.007316568 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
"675x1175" 0 2.49655207 14.912343799 27.596563459 2.301034019 21.851421949 29.745888268 27.331610715 0 0 10.467489778 47.293474829 1.150502739 3.647054809 0 0 2.022873685 0 5.669928494 0 4.323907704 61.806305296 5.196302362 5.752584072 11.227568004 15.656794474 8.166455389 2.022873685 0 0 10.588145372 0 33.427784172 21.049561909 2.022873685 0 0 26.40904205 5.474410813 3.647054809 0 0 1.150502739 0 0 0 55.65469081 2.301034019 0 0 0 2.022873685 39.544638577 8.565259389 4.993078965 4.519425755 0 0 9.242096041 0 2.49655207 15.181300813 13.250493942 6.068707319 0 0 6.624962631 11.618041596 110.71702467 2.49655207 1.150502739 1.150502739 0 0 4.519425755 5.669928494 1.150502739 12.28603247 2.022873685 19.709925621 0 0 30.228091109 4.993078965 17.009898628 0 0 0 4.323907704 2.022873685 0 3.173376424 1.150502739 2.301034019 1.150502739 0 37.002159355 0 66.10068171 30.228091109 0 24.694871698 1.150502739 0 0 9.798383695 0 8.64015692 2.49655207 13.724120074 4.519425755 2.49655207 3.173376424 0 21.138453575 0 4.519425755 4.323907704 1.150502739 82.343854141 0 0 1.150502739 1.150502739 7.970962883 0 3.173376424 2.49655207 0 0 44.576897191 4.323907704 4.993078965 8.369741338 7.01595265 15.459409264 4.519425755 0 0 5.196302362 0.396686774 0.951492019 0 0 NA 0.071735047 0.023628694 0 0.657983956 0.039424621 0.175345342 0 2.2631375 1.440331514 0 0.136490225 0 0 0 0.032156381 0.00864064 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"675x1225" 0.441517769 0 2.957324305 46.94715272 3.557826508 1.766049833 8.533225781 33.745980944 2.099953839 1.32455593 10.175719434 4.190166008 0.749725818 1.191243587 0 0 2.099953839 2.649051561 0.883041971 4.939837617 0.441517769 29.27197677 1.32455593 10.480251731 0 7.747927821 0.749725818 4.307552326 0 13.942586129 4.882333406 0 0.749725818 6.531000377 0 0.441517769 1.350228021 50.621040392 6.047832315 0.749725818 0 5.806978293 13.791084635 0.749725818 0.441517769 0.883041971 14.397808925 3.116277854 0 0.441517769 0 4.050681704 8.815626529 3.732751914 34.404043275 0 3.424509769 0 13.990392013 1.499481922 6.181249239 19.305813073 3.973590216 1.632767789 0 0.749725818 11.373013045 10.889958068 104.70258776 9.13374276 0.441517769 0.441517769 1.191243587 0 1.79174579 2.382523893 0.441517769 8.163792115 0.749725818 9.514020136 0.749725818 1.191243587 8.764266889 18.277115808 18.086070596 0.441517769 0.883041971 11.363259593 3.142014288 0 1.350228021 4.199978441 5.09887626 0.883041971 0.883041971 3.450222337 15.213297306 0 48.32475922 3.291227712 37.994595131 13.415514528 0 5.632059224 0 19.015766432 1.350228021 4.949648304 2.249151785 2.233269992 0.441517769 0.441517769 0.749725818 0.749725818 20.024925756 3.291227712 1.350228021 4.7490054 0.441517769 22.72574287 0 0.441517769 0 1.350228021 9.231496896 5.298106497 13.162948409 0 1.499481922 0 42.2202599 1.766049833 8.9967769 2.074281748 3.599379806 4.040897575 10.971843585 0.749725818 0 0 0.421019377 0.390851148 0 0 NA 0.026528473 0.026495327 0 0.455275193 0.203300231 0.11175286 0.103199357 1.093731621 1.332463 0 0.028215168 0.065983177 0 0 0.000852965 0.003641937 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
"675x1275" 1.069458707 0.411399632 3.777677381 56.304267422 1.148424024 6.002270955 39.686487177 26.941440826 0 0 16.322751567 2.217882731 4.951680706 0 0 0 4.37931537 0 7.071739563 4.514747698 1.892197098 23.449939286 5.116363808 5.018627312 12.804732277 9.118073021 2.382562047 3.145201393 1.971186166 18.254400834 11.280460511 1.892197098 39.740814011 7.153660682 0 6.638598414 2.138876506 36.662442314 4.112986458 0 0 1.480821217 21.843779802 0.411399632 0 2.382562047 24.514081277 9.542030343 2.075742686 1.559823656 0 3.777677381 31.990270948 7.881051182 75.961788426 5.688713214 2.464538388 0 50.78194569 0 11.20149739 18.769703696 30.718449437 6.581337798 1.069458707 16.263802742 14.373706963 13.605739688 73.711141081 10.91577354 9.024091282 3.882225785 0 0 0.411399632 1.234138023 3.701623948 0.822762142 1.806483099 10.893739024 2.87593802 1.480821217 20.266003178 3.702512948 12.50285939 15.789541346 11.472754879 26.04218756 1.316114364 0.822762142 1.234138023 0.411399632 1.559823656 1.806483099 1.069458707 10.543438315 43.351619326 0 80.29722818 14.435235976 2.075742686 10.431268062 1.559823656 5.429109471 1.480821217 17.112802364 0.411399632 5.923315539 1.480821217 8.587188732 1.069458707 0 0.411399632 0 29.217428771 0 1.148424024 6.847675487 0.822762142 51.720920704 0 0 2.954915239 0.411399632 22.866214808 0.411399632 5.423241945 0 4.113873726 1.971186166 53.515660488 3.043601689 0.411399632 4.214619192 2.303572684 12.323512474 1.316114364 3.949172557 0.411399632 4.936630241 0.064182223 0.204884643 0 0 NA 0.058327791 0.025899826 0.217113277 0.599059927 0.241948568 0.157336242 0.065501339 1.273592113 2.426610184 0.001077776 0.346856859 0 0.198621817 0.109701058 0.033662952 0.018400958 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0
"675x1325" 1.08372307 0.769538435 21.776400673 34.921617757 2.272728662 43.878581201 16.90512702 8.015747024 0.609199911 0 12.43377198 11.971520451 1.760440972 0.609199911 0 0.609199911 5.1208898 3.139145121 0 14.776120807 2.272728662 33.38691522 2.272728662 7.306680668 6.372976448 19.340934999 9.725179979 0 1.08372307 1.692922981 13.110928627 2.148242584 18.487137085 6.335293437 1.539042673 0 0 62.584883569 28.860650156 2.272728662 0.609199911 5.791135755 23.132653852 2.167451692 3.526968238 2.818515734 69.245448584 15.044583477 0.990902537 2.272728662 20.455569589 1.760440972 23.326311605 15.832946858 28.343274928 3.263631199 0.769538435 0 47.808825056 0.769538435 1.378738346 4.28393403 34.859279201 10.541314387 0.609199911 9.198471921 32.56558487 7.146404844 62.273321948 6.537142233 4.420971246 3.969749395 8.196816364 0.609199911 1.760440972 3.042267097 4.315694276 0.769538435 2.683825518 76.144171303 1.08372307 0.609199911 43.014728223 5.523913616 17.712407702 41.55004268 2.308567505 7.791328344 2.272728662 5.190496078 3.651467008 4.482031932 1.692922981 2.272728662 0.609199911 1.600102448 50.045532668 1.539042673 76.600492398 8.551059614 1.08372307 41.954608885 0.609199911 12.042562763 3.581847127 16.188319125 0 14.135625017 11.183685368 10.215821832 0.609199911 0.769538435 104.322875846 1.987939168 20.180208238 2.148242584 4.604297118 8.711057635 0.609199911 49.210901357 0 0 0 32.343240898 27.929946548 10.946300407 15.034893992 0 2.302123803 1.827613197 34.909274409 0 0.769538435 0.609199911 12.202422653 5.514965418 8.778596617 3.158354229 3.042267097 18.858600939 0.283458642 0.273272865 0.009044455 0 NA 0.061611506 0.02874848 0.051378278 0.692223072 0.057652876 0.040759821 0 0.771265548 1.714430565 0.006743421 0.185987626 0 0.178097088 0.4086556 0.019235685 0.007734442 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0
"675x1375" 0 1.329073217 3.601294176 11.515855975 0.720243795 2.160748933 5.316319876 6.808509683 0 0 13.618837493 23.302921878 1.217634656 0.720243795 0 0 0 0 0.608829422 32.87661434 11.294936985 52.82726586 2.435263065 3.044082438 9.134149485 17.82663595 1.937878451 1.440506676 0 0 1.329073217 1.329073217 18.772069754 1.826441493 0 0.720243795 0 28.572071859 4.818928832 0 0 0 13.009485656 0 0.720243795 1.217634656 1.826441493 0.720243795 0 0 1.440506676 2.546685288 8.026015695 1.217634656 5.316319876 1.329073217 2.546685288 0 29.569450345 0 1.826441493 19.499091565 13.009952636 0 0.720243795 2.769578355 9.526466564 8.471860514 29.892089405 3.044082438 0 3.875769741 0 0.720243795 0.608829422 7.084813387 2.435263065 0 0.608829422 15.282151711 0.720243795 0 23.360483418 15.512322333 15.668133551 7.084813387 1.217634656 27.031217603 0 1.217634656 1.329073217 5.539207361 1.937878451 0 1.329073217 0.608829422 31.729835607 10.128895825 53.60128527 12.401133263 0 12.296141224 0.608829422 1.826441493 1.329073217 21.317389416 0.720243795 6.868292343 0 6.696973654 0 0 1.217634656 0 33.549572693 15.611010346 0.608829422 1.329073217 1.440506676 78.56533911 0 0 0 2.049336098 7.417217449 0.608829422 1.937878451 1.217634656 0 1.217634656 35.662532401 0.720243795 1.217634656 0.720243795 0.608829422 6.422496392 1.440506676 0.608829422 0 0 0.15007424 0.265341117 0 0 NA 0.029757586 0.017779655 0 0.435241757 0.044964312 0.118529082 0 0.257877956 0.403517349 0 0.117893446 0 0.091600399 0.001886397 0.022500634 0.003886005 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"675x1425" 0.6943378 1.074531339 21.302354935 28.417656137 1.244331739 23.385069585 30.097757096 6.40742531 0 0.549993939 9.562113666 8.64714842 3.393384956 0 0.549993939 0 2.318863078 6.551762908 0.549993939 2.082974979 15.485499676 31.717214856 2.724495497 1.244331739 5.306547931 28.136954162 1.624525278 3.85270022 0.6943378 1.914070135 4.782942684 0 13.321539548 8.24148947 0 0 1.074531339 70.198192936 15.959988522 2.868872549 1.074531339 2.318863078 29.72494762 0.549993939 1.074531339 1.074531339 14.125270459 5.137643087 0 1.914070135 0 8.750849145 19.8514495 8.490374649 49.594816007 3.682939274 1.074531339 1.074531339 63.05358336 2.464064074 41.702515729 5.476334295 33.144387075 2.149053217 1.10000341 18.109102146 17.67603025 10.115820032 25.653364173 4.37723762 1.79434121 0.6943378 1.768869139 0 2.699047156 1.768869139 0.549993939 0.6943378 1.244331739 36.660511124 1.624525278 4.402709691 29.394236197 5.017914162 12.393239506 0 5.306547931 22.439518889 0 4.349053377 0.549993939 6.2913091 1.244331739 0 0.6943378 17.964761234 39.500488369 1.10000341 54.00902488 8.827139142 89.623567074 19.510976135 3.997045114 8.345209725 6.931067073 19.20994542 0 9.421521686 0.6943378 3.85270022 0 0 1.10000341 0.6943378 25.590921591 4.715941579 4.638565632 7.862132448 1.388636146 50.693138595 0 0 0.549993939 0.549993939 16.967835595 25.326676798 22.642203214 0.549993939 21.018564155 1.388636146 55.962668669 3.538595413 0.549993939 1.938630085 7.010268028 10.375301575 17.854515612 9.016706175 1.914070135 10.48187776 0.300647779 0.050883075 0 0 NA 0.060782812 0.043726093 0 0.641989591 0.16147573 0.079103191 0 1.324192055 1.800264536 0 0.251081015 0 0.189063286 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0
"675x1475" 0 1.698919928 4.093604572 61.697352436 2.241212177 2.087592661 18.15429642 20.642432784 0 0.695860013 3.632906384 5.024673054 1.391773226 0.695860013 0 0 1.545298964 0.695860013 5.096632263 12.74041975 43.14687837 15.995495488 0.849438951 0.695860013 0.695860013 7.491468146 0.849438951 2.241212177 0.695860013 0 7.654659777 0 10.736046853 1.545298964 2.087592661 1.391773226 0.849438951 14.296479415 2.548297294 0 0.695860013 0.695860013 9.199834862 0 0 0 1.545298964 0 1.545298964 0 0 1.545298964 13.058507053 3.479401592 38.22834625 0.849438951 0.695860013 0 16.076441321 0.849438951 2.394779941 3.090693154 49.046298332 0 0 14.983275256 7.880099696 5.874154031 38.17123094 6.641943517 3.244157307 2.394779941 0.695860013 0 0 3.090693154 0 1.545298964 0 4.482387361 1.545298964 2.937031612 12.669688219 0.695860013 6.027698886 0.695860013 10.736046853 1.545298964 0 1.698919928 0 1.391773226 18.09413549 0 0.849438951 5.096632263 31.14296342 0 28.369165243 17.070903622 0 6.877146151 2.394779941 3.397744559 2.394779941 22.02359137 0.695860013 3.090693154 0.849438951 6.641943517 0 0 1.545298964 0 12.290664654 0.695860013 2.241212177 0.849438951 0 27.058137929 0 0 0.695860013 0 6.027698886 0 2.394779941 0 2.937031612 0 40.87132519 0.695860013 8.350395911 5.024673054 0.849438951 6.416484068 1.391773226 0 0 0 0.18491719 0.059483018 0 0 NA 0.250918456 0 0 0.238495074 0 0.055041796 0 0.447640666 0.376286688 0 0.054243738 0 0.054522876 0.074454428 0.019361202 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"675x1525" 0 2.070001796 34.860207518 8.42575305 1.025629439 65.78824014 13.664169296 82.599036452 0.720521088 0.720521088 9.092167675 5.764255446 0 1.025629439 0 0 1.764893445 0 1.764893445 4.981664285 42.51109371 18.102316645 0.720521088 1.044372357 11.416129262 1.025629439 3.52979907 6.02602231 3.21677084 3.797420534 9.146263422 4.981664285 10.422919944 6.007293724 0 0 4.657839528 45.104256992 20.719582485 0 0.720521088 2.80925147 19.44510251 0 0 0.720521088 4.628301154 7.852985828 0.720521088 0.720521088 3.21677084 3.511070484 18.297740956 11.615162272 52.785898761 0 4.962921367 0 1.025629439 0 8.919054942 2.070001796 35.220270498 1.746150527 1.764893445 5.128158649 18.257045347 6.819442555 60.296637559 4.102464596 1.441068688 0 0 1.441068688 2.466698127 1.025629439 0.720521088 1.764893445 1.441068688 51.812268762 4.242400279 3.907758774 15.06186102 0 6.484796551 0 0.720521088 7.154134985 0 0 0 9.205400495 35.423339207 0 2.882129335 0.720521088 30.062859642 0 59.605386352 9.035817418 5.942377726 13.9015886 2.80925147 11.256599581 13.66135455 6.484796551 2.882129335 4.212887911 0.720521088 8.096060261 1.044372357 0 0 0 45.238079118 1.441068688 8.179764424 7.477986254 0 25.045721507 0.720521088 0 1.044372357 2.161622401 32.780051594 5.165629828 18.76050862 3.937291928 9.561695997 0 57.49942182 2.070001796 0.720521088 0 17.75426291 22.043439361 5.543533284 0 1.025629439 12.208725538 0.193732451 0 0.012980768 0 NA 0.03750551 0.033534285 0 0.498701921 0.004718965 0.030126555 0 0.005190788 1.679990424 0 0.174118765 0 0.071474356 0.015816353 0.008258751 0.034962453 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0
